MURDER_PER_CAPITA,ATTEMPT TO MURDER_PER_CAPITA,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER_PER_CAPITA,RAPE_PER_CAPITA,CUSTODIAL RAPE_PER_CAPITA,OTHER RAPE_PER_CAPITA,KIDNAPPING & ABDUCTION_PER_CAPITA,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS_PER_CAPITA,KIDNAPPING AND ABDUCTION OF OTHERS_PER_CAPITA,DACOITY_PER_CAPITA,PREPARATION AND ASSEMBLY FOR DACOITY_PER_CAPITA,ROBBERY_PER_CAPITA,BURGLARY_PER_CAPITA,THEFT_PER_CAPITA,AUTO THEFT_PER_CAPITA,OTHER THEFT_PER_CAPITA,RIOTS_PER_CAPITA,CRIMINAL BREACH OF TRUST_PER_CAPITA,CHEATING_PER_CAPITA,COUNTERFIETING_PER_CAPITA,ARSON_PER_CAPITA,HURT/GREVIOUS HURT_PER_CAPITA,DOWRY DEATHS_PER_CAPITA,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY_PER_CAPITA,INSULT TO MODESTY OF WOMEN_PER_CAPITA,CRUELTY BY HUSBAND OR HIS RELATIVES_PER_CAPITA,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES_PER_CAPITA,CAUSING DEATH BY NEGLIGENCE_PER_CAPITA,OTHER IPC CRIMES_PER_CAPITA,TOTAL IPC CRIMES_PER_CAPITA,STATE,YEAR,GDP,literacy_rate_percentage,Literacy_Rate_per_capita,STATE/UT,DEMOGRAPHIC PARTICULARS,Male Convicts,Female Convicts,Total Convicts,Male Under trial,Female Under trial,Total Under trial,Male Detenues,Female Detenues,Total Detenues,Male Others,Female Others,Total Others,Total Male,Total Female,Grand Total,grand_total_capita
1.4330605862796591e-05,1.867229365597437e-05,3.370121294005131e-06,1.7063136641719673e-05,0.0,1.7063136641719673e-05,5.556145917143595e-06,2.9450609506170965e-06,2.611084966526498e-06,5.343615745449577e-06,3.946988902888892e-07,1.5696871252258134e-05,0.0001358371411655,0.0001651966663124,5.4498808312965856e-05,0.0001106978579994,0.0002461706617278,1.29947019264342e-05,8.367616474124452e-05,7.256387290695731e-06,2.331759598014361e-05,0.0006020372535029,8.197592336769237e-07,5.896194191854022e-05,2.4592777010307712e-06,7.775568138691117e-05,0.0,0.0,0.0016560350978397,0.0031529458199869,Kerala,2008,0.0061567865438039,92.995,0.92995,Kerala,Educational Standard - Below Class X,1410,35,1445,1693,102,1795,18,0,18,2,0,2,3123,137,3260,9.897833710321377e-05
1.4330605862796591e-05,1.867229365597437e-05,3.370121294005131e-06,1.7063136641719673e-05,0.0,1.7063136641719673e-05,5.556145917143595e-06,2.9450609506170965e-06,2.611084966526498e-06,5.343615745449577e-06,3.946988902888892e-07,1.5696871252258134e-05,0.0001358371411655,0.0001651966663124,5.4498808312965856e-05,0.0001106978579994,0.0002461706617278,1.29947019264342e-05,8.367616474124452e-05,7.256387290695731e-06,2.331759598014361e-05,0.0006020372535029,8.197592336769237e-07,5.896194191854022e-05,2.4592777010307712e-06,7.775568138691117e-05,0.0,0.0,0.0016560350978397,0.0031529458199869,Kerala,2008,0.0061567865438039,92.995,0.92995,Kerala,Educational Standard - Class X and above but below graduate,825,6,831,836,3,839,10,0,10,5,0,5,1676,9,1685,5.115904847205987e-05
1.4330605862796591e-05,1.867229365597437e-05,3.370121294005131e-06,1.7063136641719673e-05,0.0,1.7063136641719673e-05,5.556145917143595e-06,2.9450609506170965e-06,2.611084966526498e-06,5.343615745449577e-06,3.946988902888892e-07,1.5696871252258134e-05,0.0001358371411655,0.0001651966663124,5.4498808312965856e-05,0.0001106978579994,0.0002461706617278,1.29947019264342e-05,8.367616474124452e-05,7.256387290695731e-06,2.331759598014361e-05,0.0006020372535029,8.197592336769237e-07,5.896194191854022e-05,2.4592777010307712e-06,7.775568138691117e-05,0.0,0.0,0.0016560350978397,0.0031529458199869,Kerala,2008,0.0061567865438039,92.995,0.92995,Kerala,Educational Standard - Graduate,86,2,88,188,1,189,3,0,3,0,0,0,277,3,280,8.501206867760691e-06
1.4330605862796591e-05,1.867229365597437e-05,3.370121294005131e-06,1.7063136641719673e-05,0.0,1.7063136641719673e-05,5.556145917143595e-06,2.9450609506170965e-06,2.611084966526498e-06,5.343615745449577e-06,3.946988902888892e-07,1.5696871252258134e-05,0.0001358371411655,0.0001651966663124,5.4498808312965856e-05,0.0001106978579994,0.0002461706617278,1.29947019264342e-05,8.367616474124452e-05,7.256387290695731e-06,2.331759598014361e-05,0.0006020372535029,8.197592336769237e-07,5.896194191854022e-05,2.4592777010307712e-06,7.775568138691117e-05,0.0,0.0,0.0016560350978397,0.0031529458199869,Kerala,2008,0.0061567865438039,92.995,0.92995,Kerala,Educational Standard - Post-Graduate,19,0,19,15,0,15,0,0,0,0,0,0,34,0,34,1.032289405370941e-06
1.4330605862796591e-05,1.867229365597437e-05,3.370121294005131e-06,1.7063136641719673e-05,0.0,1.7063136641719673e-05,5.556145917143595e-06,2.9450609506170965e-06,2.611084966526498e-06,5.343615745449577e-06,3.946988902888892e-07,1.5696871252258134e-05,0.0001358371411655,0.0001651966663124,5.4498808312965856e-05,0.0001106978579994,0.0002461706617278,1.29947019264342e-05,8.367616474124452e-05,7.256387290695731e-06,2.331759598014361e-05,0.0006020372535029,8.197592336769237e-07,5.896194191854022e-05,2.4592777010307712e-06,7.775568138691117e-05,0.0,0.0,0.0016560350978397,0.0031529458199869,Kerala,2008,0.0061567865438039,92.995,0.92995,Kerala,Educational Standard - Holding technical degree/diploma etc,98,0,98,127,0,127,0,0,0,0,0,0,225,0,225,6.831326947307698e-06
1.4262835040643035e-05,1.8583990572024297e-05,3.354183664219019e-06,1.6982443417036837e-05,0.0,1.6982443417036837e-05,5.529870365334059e-06,2.931133472335539e-06,2.5987368929985195e-06,5.318345269392319e-06,3.928323210346599e-07,1.5622639228839935e-05,0.0001351947541776,0.0001644154352884,5.4241078173631886e-05,0.0001101743571147,0.0002450064968422,1.2933248723294955e-05,8.32804520593479e-05,7.222071132867978e-06,2.3207324811893754e-05,0.0005991901610612,8.158825129181398e-07,5.8683105188408426e-05,2.447647538754419e-06,7.7387967243828e-05,0.0,0.0,0.001648203547578,0.0031380352340374,Kerala,2009,0.0070105158190553,93.3,0.9329999999999999,Kerala,Educational Standard - Illiterate,402,29,431,599,48,647,22,0,22,0,0,0,1023,77,1100,3.323965793370199e-05
1.4262835040643035e-05,1.8583990572024297e-05,3.354183664219019e-06,1.6982443417036837e-05,0.0,1.6982443417036837e-05,5.529870365334059e-06,2.931133472335539e-06,2.5987368929985195e-06,5.318345269392319e-06,3.928323210346599e-07,1.5622639228839935e-05,0.0001351947541776,0.0001644154352884,5.4241078173631886e-05,0.0001101743571147,0.0002450064968422,1.2933248723294955e-05,8.32804520593479e-05,7.222071132867978e-06,2.3207324811893754e-05,0.0005991901610612,8.158825129181398e-07,5.8683105188408426e-05,2.447647538754419e-06,7.7387967243828e-05,0.0,0.0,0.001648203547578,0.0031380352340374,Kerala,2009,0.0070105158190553,93.3,0.9329999999999999,Kerala,Educational Standard - Below Class X,1528,17,1545,2200,85,2285,34,0,34,0,0,0,3762,102,3864,0.00011676185295984046
1.4262835040643035e-05,1.8583990572024297e-05,3.354183664219019e-06,1.6982443417036837e-05,0.0,1.6982443417036837e-05,5.529870365334059e-06,2.931133472335539e-06,2.5987368929985195e-06,5.318345269392319e-06,3.928323210346599e-07,1.5622639228839935e-05,0.0001351947541776,0.0001644154352884,5.4241078173631886e-05,0.0001101743571147,0.0002450064968422,1.2933248723294955e-05,8.32804520593479e-05,7.222071132867978e-06,2.3207324811893754e-05,0.0005991901610612,8.158825129181398e-07,5.8683105188408426e-05,2.447647538754419e-06,7.7387967243828e-05,0.0,0.0,0.001648203547578,0.0031380352340374,Kerala,2009,0.0070105158190553,93.3,0.9329999999999999,Kerala,Educational Standard - Class X and above but below graduate,672,6,678,998,13,1011,12,0,12,3,0,3,1685,19,1704,5.149125192638927e-05
1.4262835040643035e-05,1.8583990572024297e-05,3.354183664219019e-06,1.6982443417036837e-05,0.0,1.6982443417036837e-05,5.529870365334059e-06,2.931133472335539e-06,2.5987368929985195e-06,5.318345269392319e-06,3.928323210346599e-07,1.5622639228839935e-05,0.0001351947541776,0.0001644154352884,5.4241078173631886e-05,0.0001101743571147,0.0002450064968422,1.2933248723294955e-05,8.32804520593479e-05,7.222071132867978e-06,2.3207324811893754e-05,0.0005991901610612,8.158825129181398e-07,5.8683105188408426e-05,2.447647538754419e-06,7.7387967243828e-05,0.0,0.0,0.001648203547578,0.0031380352340374,Kerala,2009,0.0070105158190553,93.3,0.9329999999999999,Kerala,Educational Standard - Graduate,132,1,133,95,5,100,2,0,2,0,0,0,229,6,235,7.101199649472698e-06
1.4262835040643035e-05,1.8583990572024297e-05,3.354183664219019e-06,1.6982443417036837e-05,0.0,1.6982443417036837e-05,5.529870365334059e-06,2.931133472335539e-06,2.5987368929985195e-06,5.318345269392319e-06,3.928323210346599e-07,1.5622639228839935e-05,0.0001351947541776,0.0001644154352884,5.4241078173631886e-05,0.0001101743571147,0.0002450064968422,1.2933248723294955e-05,8.32804520593479e-05,7.222071132867978e-06,2.3207324811893754e-05,0.0005991901610612,8.158825129181398e-07,5.8683105188408426e-05,2.447647538754419e-06,7.7387967243828e-05,0.0,0.0,0.001648203547578,0.0031380352340374,Kerala,2009,0.0070105158190553,93.3,0.9329999999999999,Kerala,Educational Standard - Post-Graduate,8,0,8,7,0,7,0,0,0,0,0,0,15,0,15,4.532680627322999e-07
1.4262835040643035e-05,1.8583990572024297e-05,3.354183664219019e-06,1.6982443417036837e-05,0.0,1.6982443417036837e-05,5.529870365334059e-06,2.931133472335539e-06,2.5987368929985195e-06,5.318345269392319e-06,3.928323210346599e-07,1.5622639228839935e-05,0.0001351947541776,0.0001644154352884,5.4241078173631886e-05,0.0001101743571147,0.0002450064968422,1.2933248723294955e-05,8.32804520593479e-05,7.222071132867978e-06,2.3207324811893754e-05,0.0005991901610612,8.158825129181398e-07,5.8683105188408426e-05,2.447647538754419e-06,7.7387967243828e-05,0.0,0.0,0.001648203547578,0.0031380352340374,Kerala,2009,0.0070105158190553,93.3,0.9329999999999999,Kerala,Educational Standard - Holding technical degree/diploma etc,25,0,25,26,2,28,0,0,0,0,0,0,51,2,53,1.6015471549874596e-06
1.4195702191010393e-05,1.8496518744642772e-05,3.3383960661062573e-06,1.6902509812177627e-05,0.0,1.6902509812177627e-05,5.5038421630400455e-06,2.917337102813576e-06,2.5865050602264694e-06,5.2933126813937055e-06,3.909833230574896e-07,1.5549106001594007e-05,0.0001345584144122,0.0001636415585196,5.398577422216876e-05,0.0001096557842975,0.0002438532910269,1.2872374020661966e-05,8.288846448818779e-05,7.18807801621077e-06,2.309809170062708e-05,0.0005963698702236,8.120422863501707e-07,5.8406893336741904e-05,2.436126859050512e-06,7.702371464232544e-05,0.0,0.0,0.0016404457209882,0.0031232650115039,Kerala,2010,0.0079331418517571,93.605,0.93605,Kerala,Educational Standard - Illiterate,253,27,280,352,36,388,0,0,0,0,0,0,605,63,668,2.0090527677107927e-05
1.4195702191010393e-05,1.8496518744642772e-05,3.3383960661062573e-06,1.6902509812177627e-05,0.0,1.6902509812177627e-05,5.5038421630400455e-06,2.917337102813576e-06,2.5865050602264694e-06,5.2933126813937055e-06,3.909833230574896e-07,1.5549106001594007e-05,0.0001345584144122,0.0001636415585196,5.398577422216876e-05,0.0001096557842975,0.0002438532910269,1.2872374020661966e-05,8.288846448818779e-05,7.18807801621077e-06,2.309809170062708e-05,0.0005963698702236,8.120422863501707e-07,5.8406893336741904e-05,2.436126859050512e-06,7.702371464232544e-05,0.0,0.0,0.0016404457209882,0.0031232650115039,Kerala,2010,0.0079331418517571,93.605,0.93605,Kerala,Educational Standard - Below Class X,1551,16,1567,2219,89,2308,6,0,6,3,0,3,3779,105,3884,0.00011681378667348381
1.4195702191010393e-05,1.8496518744642772e-05,3.3383960661062573e-06,1.6902509812177627e-05,0.0,1.6902509812177627e-05,5.5038421630400455e-06,2.917337102813576e-06,2.5865050602264694e-06,5.2933126813937055e-06,3.909833230574896e-07,1.5549106001594007e-05,0.0001345584144122,0.0001636415585196,5.398577422216876e-05,0.0001096557842975,0.0002438532910269,1.2872374020661966e-05,8.288846448818779e-05,7.18807801621077e-06,2.309809170062708e-05,0.0005963698702236,8.120422863501707e-07,5.8406893336741904e-05,2.436126859050512e-06,7.702371464232544e-05,0.0,0.0,0.0016404457209882,0.0031232650115039,Kerala,2010,0.0079331418517571,93.605,0.93605,Kerala,Educational Standard - Class X and above but below graduate,754,6,760,1060,29,1089,0,0,0,0,0,0,1814,35,1849,5.56098587948691e-05
1.4195702191010393e-05,1.8496518744642772e-05,3.3383960661062573e-06,1.6902509812177627e-05,0.0,1.6902509812177627e-05,5.5038421630400455e-06,2.917337102813576e-06,2.5865050602264694e-06,5.2933126813937055e-06,3.909833230574896e-07,1.5549106001594007e-05,0.0001345584144122,0.0001636415585196,5.398577422216876e-05,0.0001096557842975,0.0002438532910269,1.2872374020661966e-05,8.288846448818779e-05,7.18807801621077e-06,2.309809170062708e-05,0.0005963698702236,8.120422863501707e-07,5.8406893336741904e-05,2.436126859050512e-06,7.702371464232544e-05,0.0,0.0,0.0016404457209882,0.0031232650115039,Kerala,2010,0.0079331418517571,93.605,0.93605,Kerala,Educational Standard - Graduate,140,1,141,69,5,74,0,0,0,0,0,0,209,6,215,6.466262650566174e-06
1.4195702191010393e-05,1.8496518744642772e-05,3.3383960661062573e-06,1.6902509812177627e-05,0.0,1.6902509812177627e-05,5.5038421630400455e-06,2.917337102813576e-06,2.5865050602264694e-06,5.2933126813937055e-06,3.909833230574896e-07,1.5549106001594007e-05,0.0001345584144122,0.0001636415585196,5.398577422216876e-05,0.0001096557842975,0.0002438532910269,1.2872374020661966e-05,8.288846448818779e-05,7.18807801621077e-06,2.309809170062708e-05,0.0005963698702236,8.120422863501707e-07,5.8406893336741904e-05,2.436126859050512e-06,7.702371464232544e-05,0.0,0.0,0.0016404457209882,0.0031232650115039,Kerala,2010,0.0079331418517571,93.605,0.93605,Kerala,Educational Standard - Post-Graduate,10,0,10,7,0,7,0,0,0,0,0,0,17,0,17,5.112858839982557e-07
1.4195702191010393e-05,1.8496518744642772e-05,3.3383960661062573e-06,1.6902509812177627e-05,0.0,1.6902509812177627e-05,5.5038421630400455e-06,2.917337102813576e-06,2.5865050602264694e-06,5.2933126813937055e-06,3.909833230574896e-07,1.5549106001594007e-05,0.0001345584144122,0.0001636415585196,5.398577422216876e-05,0.0001096557842975,0.0002438532910269,1.2872374020661966e-05,8.288846448818779e-05,7.18807801621077e-06,2.309809170062708e-05,0.0005963698702236,8.120422863501707e-07,5.8406893336741904e-05,2.436126859050512e-06,7.702371464232544e-05,0.0,0.0,0.0016404457209882,0.0031232650115039,Kerala,2010,0.0079331418517571,93.605,0.93605,Kerala,Educational Standard - Holding technical degree/diploma etc,26,0,26,30,3,33,0,0,0,0,0,0,56,3,59,1.7744627738762989e-06
1.4129198347602228e-05,1.840986649104951e-05,3.322756391067473e-06,1.6823325151170448e-05,0.0,1.6823325151170448e-05,5.4780578339220495e-06,2.903669999401305e-06,2.574387834520745e-06,5.268514638088966e-06,3.891516494042986e-07,1.5476261749386338e-05,0.0001339280368796,0.0001628749326468,5.373286236005508e-05,0.0001091420702867,0.0002427108902592,1.2812069688079983e-05,8.25001496737113e-05,7.154403400586721e-06,2.2989882057115488e-05,0.0005935760043106,8.082380410704663e-07,5.813326947254984e-05,2.424714123211399e-06,7.666287493264683e-05,0.0,0.0,0.0016327605819313,0.0031086331796683,Kerala,2011,0.0108976830509489,93.91,0.9390999999999999,Kerala,Educational Standard - Illiterate,233,27,260,347,37,384,0,0,0,0,0,0,580,64,644,1.9277974016643716e-05
1.4129198347602228e-05,1.840986649104951e-05,3.322756391067473e-06,1.6823325151170448e-05,0.0,1.6823325151170448e-05,5.4780578339220495e-06,2.903669999401305e-06,2.574387834520745e-06,5.268514638088966e-06,3.891516494042986e-07,1.5476261749386338e-05,0.0001339280368796,0.0001628749326468,5.373286236005508e-05,0.0001091420702867,0.0002427108902592,1.2812069688079983e-05,8.25001496737113e-05,7.154403400586721e-06,2.2989882057115488e-05,0.0005935760043106,8.082380410704663e-07,5.813326947254984e-05,2.424714123211399e-06,7.666287493264683e-05,0.0,0.0,0.0016327605819313,0.0031086331796683,Kerala,2011,0.0108976830509489,93.91,0.9390999999999999,Kerala,Educational Standard - Below Class X,1277,21,1298,2158,46,2204,0,0,0,0,0,0,3435,67,3502,0.00010483146740106567
1.4129198347602228e-05,1.840986649104951e-05,3.322756391067473e-06,1.6823325151170448e-05,0.0,1.6823325151170448e-05,5.4780578339220495e-06,2.903669999401305e-06,2.574387834520745e-06,5.268514638088966e-06,3.891516494042986e-07,1.5476261749386338e-05,0.0001339280368796,0.0001628749326468,5.373286236005508e-05,0.0001091420702867,0.0002427108902592,1.2812069688079983e-05,8.25001496737113e-05,7.154403400586721e-06,2.2989882057115488e-05,0.0005935760043106,8.082380410704663e-07,5.813326947254984e-05,2.424714123211399e-06,7.666287493264683e-05,0.0,0.0,0.0016327605819313,0.0031086331796683,Kerala,2011,0.0108976830509489,93.91,0.9390999999999999,Kerala,Educational Standard - Class X and above but below graduate,724,6,730,1062,27,1089,6,0,6,2,2,4,1794,35,1829,5.475064359695863e-05
1.4129198347602228e-05,1.840986649104951e-05,3.322756391067473e-06,1.6823325151170448e-05,0.0,1.6823325151170448e-05,5.4780578339220495e-06,2.903669999401305e-06,2.574387834520745e-06,5.268514638088966e-06,3.891516494042986e-07,1.5476261749386338e-05,0.0001339280368796,0.0001628749326468,5.373286236005508e-05,0.0001091420702867,0.0002427108902592,1.2812069688079983e-05,8.25001496737113e-05,7.154403400586721e-06,2.2989882057115488e-05,0.0005935760043106,8.082380410704663e-07,5.813326947254984e-05,2.424714123211399e-06,7.666287493264683e-05,0.0,0.0,0.0016327605819313,0.0031086331796683,Kerala,2011,0.0108976830509489,93.91,0.9390999999999999,Kerala,Educational Standard - Graduate,120,1,121,59,5,64,2,0,2,1,0,1,182,6,188,5.627731545231396e-06
1.4129198347602228e-05,1.840986649104951e-05,3.322756391067473e-06,1.6823325151170448e-05,0.0,1.6823325151170448e-05,5.4780578339220495e-06,2.903669999401305e-06,2.574387834520745e-06,5.268514638088966e-06,3.891516494042986e-07,1.5476261749386338e-05,0.0001339280368796,0.0001628749326468,5.373286236005508e-05,0.0001091420702867,0.0002427108902592,1.2812069688079983e-05,8.25001496737113e-05,7.154403400586721e-06,2.2989882057115488e-05,0.0005935760043106,8.082380410704663e-07,5.813326947254984e-05,2.424714123211399e-06,7.666287493264683e-05,0.0,0.0,0.0016327605819313,0.0031086331796683,Kerala,2011,0.0108976830509489,93.91,0.9390999999999999,Kerala,Educational Standard - Post-Graduate,10,0,10,18,0,18,0,0,0,0,0,0,28,0,28,8.381727833323355e-07
1.4129198347602228e-05,1.840986649104951e-05,3.322756391067473e-06,1.6823325151170448e-05,0.0,1.6823325151170448e-05,5.4780578339220495e-06,2.903669999401305e-06,2.574387834520745e-06,5.268514638088966e-06,3.891516494042986e-07,1.5476261749386338e-05,0.0001339280368796,0.0001628749326468,5.373286236005508e-05,0.0001091420702867,0.0002427108902592,1.2812069688079983e-05,8.25001496737113e-05,7.154403400586721e-06,2.2989882057115488e-05,0.0005935760043106,8.082380410704663e-07,5.813326947254984e-05,2.424714123211399e-06,7.666287493264683e-05,0.0,0.0,0.0016327605819313,0.0031086331796683,Kerala,2011,0.0108976830509489,93.91,0.9390999999999999,Kerala,Educational Standard - Holding technical degree/diploma etc,22,0,22,16,0,16,0,0,0,0,0,0,38,0,38,1.1375202059510268e-06
4.018360177636376e-05,4.755749983429442e-05,2.071319679194008e-06,4.724265924305694e-05,0.0,4.724265924305694e-05,1.5841452906475774e-05,1.106913236561278e-05,4.772320540862995e-06,2.750712533969643e-06,2.1541724663617685e-06,2.923046331278584e-05,0.0002245144826671,0.000335769205276,7.514747796115861e-05,0.0002606217273149,5.625704248690926e-05,7.970438125538543e-06,2.3414197653609062e-05,3.1484059123748925e-07,1.6802545237621795e-05,0.0005119473719095,1.0091469477033208e-05,0.0001170378471531,1.24444886325976e-05,4.245376814476039e-05,0.0,5.463312785842116e-05,0.0014108669715649,0.0030115496785311,Madhya Pradesh,2001,0.0014374130045734,63.74,0.6374,Madhya Pradesh,Educational Standard - Illiterate,4842,188,5030,6764,299,7063,2,0,2,15,0,15,11623,487,12110,0.0002006694505203155
4.018360177636376e-05,4.755749983429442e-05,2.071319679194008e-06,4.724265924305694e-05,0.0,4.724265924305694e-05,1.5841452906475774e-05,1.106913236561278e-05,4.772320540862995e-06,2.750712533969643e-06,2.1541724663617685e-06,2.923046331278584e-05,0.0002245144826671,0.000335769205276,7.514747796115861e-05,0.0002606217273149,5.625704248690926e-05,7.970438125538543e-06,2.3414197653609062e-05,3.1484059123748925e-07,1.6802545237621795e-05,0.0005119473719095,1.0091469477033208e-05,0.0001170378471531,1.24444886325976e-05,4.245376814476039e-05,0.0,5.463312785842116e-05,0.0014108669715649,0.0030115496785311,Madhya Pradesh,2001,0.0014374130045734,63.74,0.6374,Madhya Pradesh,Educational Standard - Below Class X,5028,64,5092,6733,136,6869,9,0,9,10,0,10,11780,200,11980,0.00019851527805395374
4.018360177636376e-05,4.755749983429442e-05,2.071319679194008e-06,4.724265924305694e-05,0.0,4.724265924305694e-05,1.5841452906475774e-05,1.106913236561278e-05,4.772320540862995e-06,2.750712533969643e-06,2.1541724663617685e-06,2.923046331278584e-05,0.0002245144826671,0.000335769205276,7.514747796115861e-05,0.0002606217273149,5.625704248690926e-05,7.970438125538543e-06,2.3414197653609062e-05,3.1484059123748925e-07,1.6802545237621795e-05,0.0005119473719095,1.0091469477033208e-05,0.0001170378471531,1.24444886325976e-05,4.245376814476039e-05,0.0,5.463312785842116e-05,0.0014108669715649,0.0030115496785311,Madhya Pradesh,2001,0.0014374130045734,63.74,0.6374,Madhya Pradesh,Educational Standard - Class X and above but below graduate,1554,9,1563,2269,17,2286,5,0,5,14,0,14,3842,26,3868,6.409491615297938e-05
4.018360177636376e-05,4.755749983429442e-05,2.071319679194008e-06,4.724265924305694e-05,0.0,4.724265924305694e-05,1.5841452906475774e-05,1.106913236561278e-05,4.772320540862995e-06,2.750712533969643e-06,2.1541724663617685e-06,2.923046331278584e-05,0.0002245144826671,0.000335769205276,7.514747796115861e-05,0.0002606217273149,5.625704248690926e-05,7.970438125538543e-06,2.3414197653609062e-05,3.1484059123748925e-07,1.6802545237621795e-05,0.0005119473719095,1.0091469477033208e-05,0.0001170378471531,1.24444886325976e-05,4.245376814476039e-05,0.0,5.463312785842116e-05,0.0014108669715649,0.0030115496785311,Madhya Pradesh,2001,0.0014374130045734,63.74,0.6374,Madhya Pradesh,Educational Standard - Graduate,395,1,396,435,3,438,0,0,0,0,0,0,830,4,834,1.3819844899582422e-05
4.018360177636376e-05,4.755749983429442e-05,2.071319679194008e-06,4.724265924305694e-05,0.0,4.724265924305694e-05,1.5841452906475774e-05,1.106913236561278e-05,4.772320540862995e-06,2.750712533969643e-06,2.1541724663617685e-06,2.923046331278584e-05,0.0002245144826671,0.000335769205276,7.514747796115861e-05,0.0002606217273149,5.625704248690926e-05,7.970438125538543e-06,2.3414197653609062e-05,3.1484059123748925e-07,1.6802545237621795e-05,0.0005119473719095,1.0091469477033208e-05,0.0001170378471531,1.24444886325976e-05,4.245376814476039e-05,0.0,5.463312785842116e-05,0.0014108669715649,0.0030115496785311,Madhya Pradesh,2001,0.0014374130045734,63.74,0.6374,Madhya Pradesh,Educational Standard - Post-Graduate,93,0,93,107,0,107,0,0,0,0,0,0,200,0,200,3.314111486710413e-06
4.018360177636376e-05,4.755749983429442e-05,2.071319679194008e-06,4.724265924305694e-05,0.0,4.724265924305694e-05,1.5841452906475774e-05,1.106913236561278e-05,4.772320540862995e-06,2.750712533969643e-06,2.1541724663617685e-06,2.923046331278584e-05,0.0002245144826671,0.000335769205276,7.514747796115861e-05,0.0002606217273149,5.625704248690926e-05,7.970438125538543e-06,2.3414197653609062e-05,3.1484059123748925e-07,1.6802545237621795e-05,0.0005119473719095,1.0091469477033208e-05,0.0001170378471531,1.24444886325976e-05,4.245376814476039e-05,0.0,5.463312785842116e-05,0.0014108669715649,0.0030115496785311,Madhya Pradesh,2001,0.0014374130045734,63.74,0.6374,Madhya Pradesh,Educational Standard - Holding technical degree/diploma etc,21,0,21,74,0,74,0,0,0,0,0,0,95,0,95,1.574202956187446e-06
3.938229079883526e-05,4.660914416192049e-05,2.0300149896306835e-06,4.630058188349663e-05,0.0,4.630058188349663e-05,1.5525554640695467e-05,1.0848400104586373e-05,4.677154536109095e-06,2.6958599062295475e-06,2.1112155892159107e-06,2.8647571533668203e-05,0.000220037384756,0.000329073549879,7.36489438238012e-05,0.0002554246060552,5.513520711836936e-05,7.81149768009887e-06,2.294728944278525e-05,3.085622784238639e-07,1.6467481595884103e-05,0.0005017385048371,9.89023302948069e-06,0.000114703966974,1.2196330057701146e-05,4.160718722747049e-05,0.0,5.35436753664989e-05,0.001382732530097,0.0029514956338437,Madhya Pradesh,2002,0.0014101620926368,64.429,0.64429,Madhya Pradesh,Educational Standard - Illiterate,4971,142,5113,5264,323,5587,0,0,0,32,1,33,10267,466,10733,0.000174305207069649
3.938229079883526e-05,4.660914416192049e-05,2.0300149896306835e-06,4.630058188349663e-05,0.0,4.630058188349663e-05,1.5525554640695467e-05,1.0848400104586373e-05,4.677154536109095e-06,2.6958599062295475e-06,2.1112155892159107e-06,2.8647571533668203e-05,0.000220037384756,0.000329073549879,7.36489438238012e-05,0.0002554246060552,5.513520711836936e-05,7.81149768009887e-06,2.294728944278525e-05,3.085622784238639e-07,1.6467481595884103e-05,0.0005017385048371,9.89023302948069e-06,0.000114703966974,1.2196330057701146e-05,4.160718722747049e-05,0.0,5.35436753664989e-05,0.001382732530097,0.0029514956338437,Madhya Pradesh,2002,0.0014101620926368,64.429,0.64429,Madhya Pradesh,Educational Standard - Below Class X,5612,100,5712,7166,114,7280,10,0,10,19,0,19,12807,214,13021,0.00021146260143984903
3.938229079883526e-05,4.660914416192049e-05,2.0300149896306835e-06,4.630058188349663e-05,0.0,4.630058188349663e-05,1.5525554640695467e-05,1.0848400104586373e-05,4.677154536109095e-06,2.6958599062295475e-06,2.1112155892159107e-06,2.8647571533668203e-05,0.000220037384756,0.000329073549879,7.36489438238012e-05,0.0002554246060552,5.513520711836936e-05,7.81149768009887e-06,2.294728944278525e-05,3.085622784238639e-07,1.6467481595884103e-05,0.0005017385048371,9.89023302948069e-06,0.000114703966974,1.2196330057701146e-05,4.160718722747049e-05,0.0,5.35436753664989e-05,0.001382732530097,0.0029514956338437,Madhya Pradesh,2002,0.0014101620926368,64.429,0.64429,Madhya Pradesh,Educational Standard - Class X and above but below graduate,862,15,877,1702,18,1720,6,0,6,5,0,5,2575,33,2608,4.235423274365458e-05
