MURDER_PER_CAPITA,ATTEMPT TO MURDER_PER_CAPITA,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER_PER_CAPITA,RAPE_PER_CAPITA,CUSTODIAL RAPE_PER_CAPITA,OTHER RAPE_PER_CAPITA,KIDNAPPING & ABDUCTION_PER_CAPITA,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS_PER_CAPITA,KIDNAPPING AND ABDUCTION OF OTHERS_PER_CAPITA,DACOITY_PER_CAPITA,PREPARATION AND ASSEMBLY FOR DACOITY_PER_CAPITA,ROBBERY_PER_CAPITA,BURGLARY_PER_CAPITA,THEFT_PER_CAPITA,AUTO THEFT_PER_CAPITA,OTHER THEFT_PER_CAPITA,RIOTS_PER_CAPITA,CRIMINAL BREACH OF TRUST_PER_CAPITA,CHEATING_PER_CAPITA,COUNTERFIETING_PER_CAPITA,ARSON_PER_CAPITA,HURT/GREVIOUS HURT_PER_CAPITA,DOWRY DEATHS_PER_CAPITA,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY_PER_CAPITA,INSULT TO MODESTY OF WOMEN_PER_CAPITA,CRUELTY BY HUSBAND OR HIS RELATIVES_PER_CAPITA,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES_PER_CAPITA,CAUSING DEATH BY NEGLIGENCE_PER_CAPITA,OTHER IPC CRIMES_PER_CAPITA,TOTAL IPC CRIMES_PER_CAPITA,STATE,YEAR,GDP,literacy_rate_percentage,Literacy_Rate_per_capita
1.938841038134647e-05,2.9613910375956524e-05,9.701905115367972e-07,1.6154442009557148e-05,0.0,1.6154442009557148e-05,4.185679064058753e-05,3.3340673928208984e-05,8.516116712378553e-06,9.239909633683782e-07,6.159939755789188e-07,1.3690466107241472e-05,0.0001121725029529,0.0002608580488082,6.658894876008113e-05,0.0001942691000482,0.0001726939110535,1.5800245473599267e-05,0.0001023165993436,1.3705865956630945e-06,1.6816635533304483e-05,0.0004232648604696,5.790343370441837e-06,4.432076654290321e-05,8.623915658104863e-07,8.519196682256448e-05,1.5399849389472973e-08,6.500276427296542e-05,0.0009601344098854,0.0023898256275053,Rajasthan,2008,0.0035565798166493,65.065,0.65065
1.903543705907789e-05,2.907477797029928e-05,9.52527827420101e-07,1.586034430101089e-05,0.0,1.586034430101089e-05,4.1094771982981504e-05,3.27336943867384e-05,8.36107759624311e-06,9.071693594477152e-07,6.047795729651436e-07,1.3441226009150314e-05,0.0001101303602369,0.0002561090296614,6.537667183753201e-05,0.0001907323578238,0.0001695499532807,1.5512596046555933e-05,0.0001004538870695,1.3456345498474443e-06,1.651048234194842e-05,0.0004155591640736,5.684927985872349e-06,4.351389027484208e-05,8.466914021512009e-07,8.364101494107935e-05,1.5119489324128587e-08,6.381936443714677e-05,0.0009426548008914,0.0023463179507648,Rajasthan,2009,0.0040191382495864,65.73,0.6573
1.8695085969182063e-05,2.855492479645521e-05,9.354967562021208e-07,1.5576763448508328e-05,0.0,1.5576763448508328e-05,4.036000291043435e-05,3.2148420272660184e-05,8.211582637774171e-06,8.909492916210674e-07,5.939661944140449e-07,1.3200898670852148e-05,0.0001081612440027,0.0002515298341794,6.420774561615826e-05,0.0001873220885633,0.0001665184226039,1.5235232886720253e-05,9.865778489217286e-05,1.32157478257125e-06,1.6215277107503427e-05,0.0004081290213367,5.583282227492022e-06,4.273586768809053e-05,8.315526721796628e-07,8.214552468746242e-05,1.4849154860351125e-08,6.26782826655421e-05,0.0009258002580783,0.0023043660970035,Rajasthan,2010,0.00502418184869,66.395,0.6639499999999999
1.836669195308397e-05,2.805333488942055e-05,9.190640135379588e-07,1.5303145241290775e-05,0.0,1.5303145241290775e-05,3.965104744120908e-05,3.158370776682033e-05,8.067339674388749e-06,8.752990605123417e-07,5.835327070082278e-07,1.2969014413257863e-05,0.0001062613059461,0.0002471115131003,6.307988562758942e-05,0.0001840316274727,0.0001635933944097,1.4967613934761043e-05,9.692478263406664e-05,1.298360273093307e-06,1.593044290132462e-05,0.000400959911303,5.485207445877342e-06,4.198517826924199e-05,8.169457898115189e-07,8.07025733792379e-05,1.4588317675205696e-08,6.157728890704324e-05,0.000909537842096,0.0022638880784267,Rajasthan,2011,0.0063435402929334,67.06,0.6706
3.512014787430684e-05,2.033271719038817e-05,1.2939001848428836e-05,1.478743068391867e-05,0.0,1.478743068391867e-05,1.1090573012939002e-05,3.6968576709796674e-06,7.393715341959335e-06,0.0,0.0,5.545286506469501e-06,0.0001404805914972,0.0001367837338262,1.1090573012939002e-05,0.0001256931608133,5.545286506469501e-06,1.8484288354898337e-06,2.402957486136784e-05,0.0,1.8484288354898337e-06,6.469500924214418e-05,0.0,0.0,2.5878003696857672e-05,0.0,0.0,1.2939001848428836e-05,0.0003068391866913,0.0008207024029574,Sikkim,2001,0.0020998151571164,68.81,0.6881
3.4671532846715326e-05,2.0072992700729927e-05,1.2773722627737226e-05,1.4598540145985402e-05,0.0,1.4598540145985402e-05,1.094890510948905e-05,3.6496350364963514e-06,7.299270072992701e-06,0.0,0.0,5.474452554744525e-06,0.0001386861313868,0.0001350364963503,1.094890510948905e-05,0.0001240875912408,5.474452554744525e-06,1.8248175182481757e-06,2.372262773722628e-05,0.0,1.8248175182481757e-06,6.386861313868614e-05,0.0,0.0,2.5547445255474453e-05,0.0,0.0,1.2773722627737226e-05,0.0003029197080291,0.0008102189781021,Sikkim,2002,0.0023284671532846,70.149,0.7014900000000001
3.4234234234234234e-05,1.981981981981982e-05,1.2612612612612611e-05,1.4414414414414414e-05,0.0,1.4414414414414414e-05,1.081081081081081e-05,3.603603603603604e-06,7.207207207207207e-06,0.0,0.0,5.405405405405405e-06,0.0001369369369369,0.0001333333333333,1.081081081081081e-05,0.0001225225225225,5.405405405405405e-06,1.8018018018018015e-06,2.3423423423423425e-05,0.0,1.8018018018018015e-06,6.306306306306306e-05,0.0,0.0,2.5225225225225222e-05,0.0,0.0,1.2612612612612611e-05,0.000299099099099,0.0008,Sikkim,2003,0.0025765765765765,71.488,0.71488
3.380782918149466e-05,1.9572953736654805e-05,1.2455516014234877e-05,1.4234875444839855e-05,0.0,1.4234875444839855e-05,1.0676156583629893e-05,3.5587188612099643e-06,7.1174377224199285e-06,0.0,0.0,5.338078291814946e-06,0.0001352313167259,0.0001316725978647,1.0676156583629893e-05,0.0001209964412811,5.338078291814946e-06,1.779359430604982e-06,2.313167259786477e-05,0.0,1.779359430604982e-06,6.227758007117438e-05,0.0,0.0,2.491103202846975e-05,0.0,0.0,1.2455516014234877e-05,0.0002953736654804,0.0007900355871886,Sikkim,2004,0.003094306049822,72.827,0.72827
3.3391915641476275e-05,1.9332161687170475e-05,1.2302284710017574e-05,1.40597539543058e-05,0.0,1.40597539543058e-05,1.054481546572935e-05,3.51493848857645e-06,7.0298769771529e-06,0.0,0.0,5.272407732864675e-06,0.0001335676625659,0.0001300527240773,1.054481546572935e-05,0.0001195079086115,5.272407732864675e-06,1.757469244288225e-06,2.284710017574693e-05,0.0,1.757469244288225e-06,6.151142355008788e-05,0.0,0.0,2.4604569420035148e-05,0.0,0.0,1.2302284710017574e-05,0.0002917398945518,0.0007803163444639,Sikkim,2005,0.0035026362038664,74.166,0.74166
3.298611111111111e-05,1.9097222222222225e-05,1.2152777777777775e-05,1.388888888888889e-05,0.0,1.388888888888889e-05,1.0416666666666666e-05,3.4722222222222224e-06,6.944444444444445e-06,0.0,0.0,5.208333333333333e-06,0.0001319444444444,0.0001284722222222,1.0416666666666666e-05,0.0001180555555555,5.208333333333333e-06,1.7361111111111112e-06,2.2569444444444443e-05,0.0,1.7361111111111112e-06,6.076388888888889e-05,0.0,0.0,2.4305555555555558e-05,0.0,0.0,1.2152777777777775e-05,0.0002881944444444,0.0007708333333333,Sikkim,2006,0.0037517361111111,75.505,0.75505
3.259005145797599e-05,1.8867924528301888e-05,1.2006861063464837e-05,1.37221269296741e-05,0.0,1.37221269296741e-05,1.0291595197255575e-05,3.430531732418525e-06,6.86106346483705e-06,0.0,0.0,5.145797598627788e-06,0.0001303602058319,0.0001269296740994,1.0291595197255575e-05,0.0001166380789022,5.145797598627788e-06,1.7152658662092624e-06,2.229845626072041e-05,0.0,1.7152658662092624e-06,6.0034305317324186e-05,0.0,0.0,2.4013722126929676e-05,0.0,0.0,1.2006861063464837e-05,0.0002847341337907,0.0007615780445969,Sikkim,2007,0.0042984562607204,76.844,0.7684399999999999
3.2203389830508473e-05,1.864406779661017e-05,1.1864406779661016e-05,1.3559322033898304e-05,0.0,1.3559322033898304e-05,1.016949152542373e-05,3.3898305084745763e-06,6.779661016949153e-06,0.0,0.0,5.084745762711865e-06,0.000128813559322,0.0001254237288135,1.016949152542373e-05,0.0001152542372881,5.084745762711865e-06,1.6949152542372882e-06,2.2033898305084744e-05,0.0,1.6949152542372882e-06,5.932203389830509e-05,0.0,0.0,2.3728813559322036e-05,0.0,0.0,1.1864406779661016e-05,0.0002813559322033,0.0007525423728813,Sikkim,2008,0.0054728813559322,78.183,0.78183
3.1825795644891125e-05,1.8425460636515918e-05,1.1725293132328309e-05,1.340033500837521e-05,0.0,1.340033500837521e-05,1.0050251256281408e-05,3.3500837520938024e-06,6.700167504187605e-06,0.0,0.0,5.025125628140704e-06,0.0001273031825795,0.0001239530988274,1.0050251256281408e-05,0.0001139028475711,5.025125628140704e-06,1.6750418760469012e-06,2.177554438860972e-05,0.0,1.6750418760469012e-06,5.862646566164154e-05,0.0,0.0,2.3450586264656617e-05,0.0,0.0,1.1725293132328309e-05,0.0002780569514237,0.0007437185929648,Sikkim,2009,0.0102730318257956,79.522,0.79522
3.145695364238411e-05,1.8211920529801323e-05,1.1589403973509934e-05,1.324503311258278e-05,0.0,1.324503311258278e-05,9.933774834437086e-06,3.311258278145695e-06,6.62251655629139e-06,0.0,0.0,4.966887417218543e-06,0.0001258278145695,0.0001225165562913,9.933774834437086e-06,0.0001125827814569,4.966887417218543e-06,1.6556291390728476e-06,2.152317880794702e-05,0.0,1.6556291390728476e-06,5.794701986754967e-05,0.0,0.0,2.317880794701987e-05,0.0,0.0,1.1589403973509934e-05,0.000274834437086,0.0007350993377483,Sikkim,2010,0.0122715231788079,80.861,0.80861
3.109656301145663e-05,1.8003273322422258e-05,1.1456628477905074e-05,1.309328968903437e-05,0.0,1.309328968903437e-05,9.819967266775777e-06,3.2733224222585927e-06,6.546644844517185e-06,0.0,0.0,4.909983633387888e-06,0.0001243862520458,0.0001211129296235,9.819967266775777e-06,0.0001112929623567,4.909983633387888e-06,1.6366612111292963e-06,2.127659574468085e-05,0.0,1.6366612111292963e-06,5.728314238952537e-05,0.0,0.0,2.2913256955810148e-05,0.0,0.0,1.1456628477905074e-05,0.0002716857610474,0.0007266775777414,Sikkim,2011,0.0182733224222585,82.2,0.8220000000000001
2.663205461013364e-05,3.53171169438836e-05,3.0445790468865174e-07,6.778194404384194e-06,0.0,6.778194404384194e-06,1.5254943434926127e-05,9.726628849790084e-06,5.5283145851360444e-06,2.531807838989841e-06,9.614460148062686e-08,1.0768195365830207e-05,9.558375797198988e-05,0.0002677466910232,7.175592090504118e-05,0.0001959907701182,8.326122488222286e-05,5.768676088837611e-06,3.4275550427843475e-05,1.666506425664199e-06,1.5703618241835722e-05,0.0004555491459154,3.0606031471332883e-06,2.841072973752524e-05,1.6216389449732397e-05,1.3059641701118484e-05,2.24337403454796e-07,0.0001370060571098,0.00122533089767,0.0024805467423004,Tamil Nadu,2001,0.0023853635868345,73.45,0.7345
2.6222741838526603e-05,3.4774321908611695e-05,2.9977863714320424e-07,6.674019132188179e-06,0.0,6.674019132188179e-06,1.5020487503175286e-05,9.577138565575e-06,5.443348937600288e-06,2.4928960351908564e-06,9.46669380452224e-08,1.0602697061064909e-05,9.41147142399586e-05,0.0002636316446329,7.065309142775098e-05,0.0001929785532051,8.19815683471626e-05,5.680016282713344e-06,3.3748763413121784e-05,1.640893592783855e-06,1.5462266547386324e-05,0.0004485477302812,3.01356419443958e-06,2.7974080192363218e-05,1.596715688362751e-05,1.2858925751142709e-05,2.208895221055189e-07,0.0001349003867144,0.0012064985697403,0.0024424227793897,Tamil Nadu,2002,0.002495341597757,74.138,0.74138
2.5825820226185706e-05,3.424795895217406e-05,2.952410254497764e-07,6.572997566592391e-06,0.0,6.572997566592391e-06,1.4793129275167743e-05,9.432173813053382e-06,5.360955462114361e-06,2.4551622116349825e-06,9.323400803677149e-08,1.0442208900118408e-05,9.269014298989032e-05,0.000259641173381,6.958364799811045e-05,0.0001900575253829,8.074065095984411e-05,5.594040482206289e-06,3.323792386510904e-05,1.6160561393040392e-06,1.5228221312672677e-05,0.0004417582690795,2.967949255837226e-06,2.755064937486597e-05,1.5725469355535458e-05,1.266428609166146e-05,2.1754601875246682e-07,0.0001328584614523,0.0011882363544259,0.00240545294635,Tamil Nadu,2003,0.0027250902039027,74.82600000000001,0.74826
2.5440735485233813e-05,3.37372930261464e-05,2.908387329840207e-07,6.474988634328461e-06,0.0,6.474988634328461e-06,1.4572551252673038e-05,9.291532153752662e-06,5.281019098920376e-06,2.4185536742881724e-06,9.184381041600654e-08,1.0286506766592732e-05,9.13080548552465e-05,0.0002557697047068,6.854609717381288e-05,0.000187223607533,7.953673982026166e-05,5.510628624960392e-06,3.2742318413306334e-05,1.5919593805441134e-06,1.5001155701281067e-05,0.0004351712810527,2.9236946315762083e-06,2.7139845977929933e-05,1.54909893568331e-05,1.2475450914840888e-05,2.143022243040153e-07,0.0001308774298428,0.0011705187491485,0.0023695856160347,Tamil Nadu,2004,0.0033523450020894,75.514,0.7551399999999999
2.5066965901686816e-05,3.3241632278771206e-05,2.865657955066483e-07,6.3798595525953815e-06,0.0,6.3798595525953815e-06,1.4358454595912063e-05,9.155023045922922e-06,5.2034315499891405e-06,2.383020825792128e-06,9.049446173894157e-08,1.0135379714761457e-05,8.996657737879775e-05,0.0002520119935326,6.753903327783007e-05,0.0001844729602548,7.83682038659234e-05,5.429667704336495e-06,3.226127560993267e-05,1.568570670141654e-06,1.4780762084027124e-05,0.0004287778421293,2.880740365356307e-06,2.674111344385724e-05,1.526339921330148e-05,1.2292164386206231e-05,2.111537440575304e-07,0.0001289546079779,0.0011533217500422,0.0023347721952749,Tamil Nadu,2005,0.003888743092256,76.202,0.76202
2.4704019977258037e-05,3.276032492772365e-05,2.824165942045142e-07,6.287485228868922e-06,0.0,6.287485228868922e-06,1.4150557772773554e-05,9.022466983270534e-06,5.128090789503021e-06,2.3485169412796445e-06,8.91841876435308e-08,9.98862901607545e-06,8.866394654894354e-05,0.0002483630985559,6.656113204462182e-05,0.0001818019665113,7.723350649929767e-05,5.351051258611848e-06,3.179416289491873e-05,1.5458592524878671e-06,1.4566750648443365e-05,0.0004225695450863,2.839029973319064e-06,2.6353927448663356e-05,1.5042399649208862e-05,1.2114185488246268e-05,2.080964378349052e-07,0.000127087467392,0.0011366227434542,0.0023009669052343,Tamil Nadu,2006,0.0046156681753658,76.89,0.7689
2.435143427310529e-05,3.229275640067633e-05,2.783858310403132e-07,6.197747712108026e-06,0.0,6.197747712108026e-06,1.3948595323704114e-05,8.893694707445795e-06,5.054900616258319e-06,2.314997963387868e-06,8.791131506536208e-08,9.84606728732055e-06,8.739849906081412e-05,0.0002448183605711,6.561114481044855e-05,0.0001792072157607,7.613119884660355e-05,5.274678903921723e-06,3.134038382080157e-05,1.523796127799609e-06,1.4358848127342473e-05,0.0004165384626655,2.798510196247359e-06,2.5977793601814488e-05,1.4827708474357736e-05,1.1941286963045013e-05,2.0512640181917814e-07,0.0001252736239681,0.0011204004067363,0.0022681265805721,Tamil Nadu,2007,0.0051401599399858,77.578,0.77578
2.400877143562919e-05,3.183834671728444e-05,2.7446850618348653e-07,6.110535690295516e-06,0.0,6.110535690295516e-06,1.3752316730877851e-05,8.768546487019806e-06,4.9837702438580446e-06,2.282422314578467e-06,8.667426511057469e-08,9.707517692384363e-06,8.6168665230763e-05,0.000241373382622,6.468789319419225e-05,0.0001766854894279,7.505991358575769e-05,5.200455906634481e-06,3.0899375511919875e-05,1.5023539285832946e-06,1.41567966347272e-05,0.0004106771138047,2.759130772686628e-06,2.5612245340174823e-05,1.46190593819836e-05,1.1773254344186396e-05,2.022399519246743e-07,0.0001235108277825,0.0011046346174125,0.0022362104855636,Tamil Nadu,2008,0.0057975838104029,78.266,0.78266
2.367561838663909e-05,3.1396548089141125e-05,2.706598973201821e-07,6.025744029812476e-06,0.0,6.025744029812476e-06,1.3561485381516492e-05,8.646871456492135e-06,4.91461392502436e-06,2.2507507250836195e-06,8.547154652216277e-08,9.57281321048223e-06,8.497296250078349e-05,0.0002380240118064,6.379026422104081e-05,0.0001742337475854,7.401835928819296e-05,5.128292791329766e-06,3.0470606335151028e-05,1.481506806384155e-06,1.396035259861992e-05,0.0004049784326797,2.720844230955515e-06,2.52568419972991e-05,1.441620084673812e-05,1.1609885069260444e-05,1.9943360855171318e-07,0.000121796953794,0.0010893063699094,0.0022051801455295,Tamil Nadu,2009,0.0068339202379527,78.954,0.7895399999999999
2.3351584662139663e-05,3.096684271682059e-05,2.669555406622465e-07,5.943273352638434e-06,0.0,5.943273352638434e-06,1.3375877616339926e-05,8.528527009578085e-06,4.847350606761844e-06,2.2199460749807864e-06,8.430174968281467e-08,9.441795964475242e-06,8.380998947633158e-05,0.000234766322575,6.291720584660735e-05,0.0001718491167284,7.30053152253175e-05,5.05810498096888e-06,3.0053573761923428e-05,1.4612303278354543e-06,1.3769285781526397e-05,0.0003994357402887,2.683605698236267e-06,2.491116703127173e-05,1.4218895113168074e-05,1.1450987665248993e-05,1.9670408259323426e-07,0.000120129993298,0.0010743976991242,0.0021749991921082,Tamil Nadu,2010,0.0082179593637465,79.642,0.7964199999999999
2.3036300885691712e-05,3.054874076538179e-05,2.633512134946706e-07,5.863029647802404e-06,0.0,5.863029647802404e-06,1.319528185510139e-05,8.41337824164553e-06,4.781903613455861e-06,2.189973249060945e-06,8.31635411035802e-08,9.31431660360098e-06,8.267842044714263e-05,0.0002315966013832,6.206772284363868e-05,0.0001695288785396,7.201962659570045e-05,4.989812466214811e-06,2.964780240342634e-05,1.4415013791287233e-06,1.3583378380251433e-05,0.0003940427183389,2.647372725130636e-06,2.4574826396107943e-05,1.4026917266137192e-05,1.1296380999902976e-05,1.940482625750205e-07,0.0001185080460726,0.0010598916101847,0.0021456332210625,Tamil Nadu,2011,0.0104160394749608,80.33,0.8033
7.502344482650829e-05,7.814942169427947e-06,0.0,3.188496405126602e-05,0.0,3.188496405126602e-05,2.907158487027196e-05,1.0940919037199125e-05,1.8130665833072835e-05,8.127539856205064e-06,0.0,1.9693654266958424e-05,6.189434198186934e-05,8.096280087527352e-05,1.875586120662707e-06,7.908721475461082e-05,4.313848077524226e-05,1.2503907471084714e-06,5.314160675211003e-06,1.875586120662707e-06,9.690528290090653e-06,0.0001287902469521,5.0015629884338855e-06,1.8130665833072835e-05,0.0,7.095967489840575e-05,0.0,9.690528290090653e-06,0.0002672710221944,0.0008755861206627,Tripura,2001,0.0019912472647702,73.19,0.7319
7.392576620976436e-05,7.700600646850455e-06,0.0,3.141845063914985e-05,0.0,3.141845063914985e-05,2.864623440628369e-05,1.0780840905590637e-05,1.7865393500693055e-05,8.008624672724472e-06,0.0,1.9405513630063145e-05,6.09887571230556e-05,7.977822270137071e-05,1.848144155244109e-06,7.79300785461266e-05,4.2507315570614505e-05,1.2320961034960729e-06,5.236408439858309e-06,1.848144155244109e-06,9.548744802094564e-06,0.00012690589866,4.928384413984291e-06,1.7865393500693055e-05,0.0,6.992145387340213e-05,0.0,9.548744802094564e-06,0.0002633605421222,0.0008627752964731,Tripura,2002,0.0020739257662097,74.646,0.74646
7.285974499089253e-05,7.589556769884639e-06,0.0,3.096539162112932e-05,0.0,3.096539162112932e-05,2.8233151183970852e-05,1.0625379477838496e-05,1.7607771706132362e-05,7.893139040680023e-06,0.0,1.912568306010929e-05,6.010928961748634e-05,7.862780813600486e-05,1.8214936247723128e-06,7.680631451123254e-05,4.189435336976321e-05,1.214329083181542e-06,5.160898603521555e-06,1.8214936247723128e-06,9.411050394656952e-06,0.0001250758955676,4.8573163327261686e-06,1.7607771706132362e-05,0.0,6.891317547055253e-05,0.0,9.411050394656952e-06,0.00025956284153,0.0008503339404978,Tripura,2003,0.0022923497267759,76.102,0.7610199999999999
7.182403112374682e-05,7.4816699087236274e-06,0.0,3.05252132275924e-05,0.0,3.05252132275924e-05,2.783181206045189e-05,1.047433787221308e-05,1.7357474188238815e-05,7.780936705072572e-06,0.0,1.8853808169983545e-05,5.925482567709112e-05,7.751010025437678e-05,1.7956007780936705e-06,7.57144994762831e-05,4.129881789615442e-05,1.1970671853957804e-06,5.087535537932066e-06,1.7956007780936705e-06,9.277270686817295e-06,0.0001232979200957,4.788268741583122e-06,1.7357474188238815e-05,0.0,6.793356277121053e-05,0.0,9.277270686817295e-06,0.0002558731108783,0.0008382462965733,Tripura,2004,0.002664671554691,77.55799999999999,0.7755799999999999
7.081735025081145e-05,7.376807317792859e-06,0.0,3.0097373856594865e-05,0.0,3.0097373856594865e-05,2.7441723222189435e-05,1.0327530244910005e-05,1.7114192977279433e-05,7.671879610504573e-06,0.0,1.858955444083801e-05,5.842431395691944e-05,7.642372381233403e-05,1.7704337562702862e-06,7.465329005606374e-05,4.0719976394216585e-05,1.1802891708468574e-06,5.016228976099144e-06,1.7704337562702862e-06,9.147241074063146e-06,0.0001215697845972,4.72115668338743e-06,1.7114192977279433e-05,0.0,6.698141044555916e-05,0.0,9.147241074063146e-06,0.0002522868102685,0.0008264974918855,Tripura,2005,0.0028993803481853,79.014,0.79014
6.983849847228285e-05,7.274843590862796e-06,0.0,2.968136185072021e-05,0.0,2.968136185072021e-05,2.70624181580096e-05,1.0184781027207915e-05,1.6877637130801688e-05,7.565837334497308e-06,0.0,1.8332605848974247e-05,5.761676123963335e-05,7.536737960133857e-05,1.7459624618070712e-06,7.36214171395315e-05,4.015713662156264e-05,1.1639749745380477e-06,4.9468936417867015e-06,1.7459624618070712e-06,9.020806052669869e-06,0.0001198894223774,4.65589989815219e-06,1.6877637130801688e-05,0.0,6.605557980503419e-05,0.0,9.020806052669869e-06,0.0002487996508075,0.0008150734759202,Tripura,2006,0.003175905718027,80.47,0.8047
6.888633754305396e-05,7.175660160734788e-06,0.0,2.927669345579793e-05,0.0,2.927669345579793e-05,2.669345579793341e-05,1.0045924225028702e-05,1.6647531572904707e-05,7.462686567164179e-06,0.0,1.8082663605051664e-05,5.683122847301952e-05,7.43398392652124e-05,1.722158438576349e-06,7.261768082663605e-05,3.960964408725603e-05,1.148105625717566e-06,4.879448909299655e-06,1.722158438576349e-06,8.897818599311137e-06,0.0001182548794489,4.5924225028702645e-06,1.6647531572904707e-05,0.0,6.515499425947187e-05,0.0,8.897818599311137e-06,0.0002454075774971,0.0008039609644087,Tripura,2007,0.0033860505166475,81.926,0.81926
6.795979045731275e-05,7.0791448393034125e-06,0.0,2.888291094435792e-05,0.0,2.888291094435792e-05,2.633441880220869e-05,9.910802775024776e-06,1.6423616027183917e-05,7.3623106328755486e-06,0.0,1.78394449950446e-05,5.606682712728302e-05,7.333994053518336e-05,1.698994761432819e-06,7.164094577375053e-05,3.907687951295483e-05,1.132663174288546e-06,4.81381849072632e-06,1.698994761432819e-06,8.77813960073623e-06,0.0001166643069517,4.530652697154184e-06,1.6423616027183917e-05,0.0,6.427863514087498e-05,0.0,8.77813960073623e-06,0.0002421067535041,0.0007931473877955,Tripura,2008,0.0038434093161546,83.382,0.83382
6.705783738474434e-05,6.9851913942442025e-06,0.0,2.8499580888516344e-05,0.0,2.8499580888516344e-05,2.598491198658843e-05,9.779267951941884e-06,1.6205644034646548e-05,7.26459905001397e-06,0.0,1.760268231349539e-05,5.532271584241408e-05,7.236658284436994e-05,1.6764459346186086e-06,7.069013690975133e-05,3.8558256496228e-05,1.1176306230790723e-06,4.749930148086057e-06,1.6764459346186086e-06,8.661637328862812e-06,0.0001151159541771,4.470522492316289e-06,1.6205644034646548e-05,0.0,6.342553785973736e-05,0.0,8.661637328862812e-06,0.0002388935456831,0.0007826208438111,Tripura,2009,0.0043037161218217,84.838,0.8483799999999999
6.617951192609955e-05,6.893699158968703e-06,0.0,2.8126292568592303e-05,0.0,2.8126292568592303e-05,2.564456087136357e-05,9.651178822556184e-06,1.599338204880739e-05,7.16944712532745e-06,0.0,1.737212188060113e-05,5.459809733903213e-05,7.141872328691577e-05,1.6544877981524886e-06,6.976423548876327e-05,3.805321935750724e-05,1.1029918654349924e-06,4.687715428098718e-06,1.6544877981524886e-06,8.548186957121192e-06,0.0001136081621398,4.4119674617399696e-06,1.599338204880739e-05,0.0,6.259478836343582e-05,0.0,8.548186957121192e-06,0.0002357645112367,0.0007723700537708,Tripura,2010,0.0049270646628981,86.294,0.8629399999999999
6.5323897659227e-05,6.804572672836146e-06,0.0,2.7762656505171477e-05,0.0,2.7762656505171477e-05,2.5313010342950464e-05,9.526401741970604e-06,1.578660860097986e-05,7.076755579749592e-06,0.0,1.714752313554709e-05,5.389221556886227e-05,7.049537289058247e-05,1.6330974414806751e-06,6.886227544910179e-05,3.756124115405553e-05,1.0887316276537831e-06,4.627109417528579e-06,1.6330974414806751e-06,8.43767011431682e-06,0.0001121393576483,4.354926510615133e-06,1.578660860097986e-05,0.0,6.17855198693522e-05,0.0,8.43767011431682e-06,0.0002327163854109,0.0007623843222645,Tripura,2011,0.0052280892759934,87.75,0.8775
4.573460571126007e-05,4.791874751802067e-05,7.136066619333566e-06,1.1781128533436022e-05,0.0,1.1781128533436022e-05,2.6053261772103152e-05,1.7322711464638564e-05,8.73055030746459e-06,5.445312217956895e-06,2.2864294395841105e-07,2.301471738528743e-05,5.060831056932093e-05,0.0001625230147173,3.723871526733174e-05,0.00012528429945,4.418224046017401e-05,2.0638034152035524e-05,3.2268739696025226e-05,8.844871779443796e-07,4.885738697216573e-06,0.000107197439199,1.3303409186632812e-05,1.726855918843789e-05,1.5493567912971274e-05,4.431461269088677e-05,0.0,4.289461967051348e-05,0.0003480126114634,0.0010717878674833,Uttar Pradesh,2001,0.0011448332711584,56.27,0.5627
4.482794819986389e-05,4.6968790878004994e-05,6.994598942907324e-06,1.1547575657852056e-05,0.0,1.1547575657852056e-05,2.5536773543666703e-05,1.697930046933405e-05,8.557473074332652e-06,5.337362599773295e-06,2.2411025280816046e-07,2.255846623661089e-05,4.960503516761677e-05,0.0001593011062789,3.6500483016571184e-05,0.0001228006232624,4.330635753606111e-05,2.0228899135052376e-05,3.162903383710959e-05,8.669528200736733e-07,4.788882244216481e-06,0.0001050723227376,1.3039678130495862e-05,1.6926221725247907e-05,1.5186418446868767e-05,4.343610557716057e-05,0.0,4.204426295445726e-05,0.0003411134976887,0.0010505404005911,Uttar Pradesh,2002,0.0012199559564376,57.615,0.57615
4.3956539641269296e-05,4.605576657059185e-05,6.85863123464615e-06,1.1323102830891368e-05,0.0,1.1323102830891368e-05,2.5040365300183668e-05,1.6649240577189093e-05,8.391124722994573e-06,5.233609837567256e-06,2.197537832348682e-07,2.2119953180878183e-05,4.864076502074938e-05,0.0001562044589199,3.5790951695805246e-05,0.0001204135072241,4.2464527112990455e-05,1.9835670434094684e-05,3.1014198407594693e-05,8.501001614612007e-07,4.695791368071395e-06,0.0001030298263713,1.2786200387691938e-05,1.6597193628528203e-05,1.489121031131015e-05,4.259175298749485e-05,0.0,4.122696633372041e-05,0.0003344826070663,0.0010301189908906,Uttar Pradesh,2003,0.0013125777812732,58.96,0.5896
