STATE/UT,YEAR,DEMOGRAPHIC PARTICULARS,Male Convicts,Female Convicts,Total Convicts,Male Under trial,Female Under trial,Total Under trial,Male Detenues,Female Detenues,Total Detenues,Male Others,Female Others,Total Others,Total Male,Total Female,Grand Total,grand_total_capita
Himachal Pradesh,2010,Educational Standard - Holding technical degree/diploma etc,2,0,2,1,0,1,0,0,0,0,0,0,3,0,3,4.420671057866584e-07
Himachal Pradesh,2011,Educational Standard - Illiterate,187,20,207,74,11,85,0,0,0,0,0,0,261,31,292,4.2534595775673705e-05
Himachal Pradesh,2011,Educational Standard - Below Class X,430,3,433,343,12,355,0,0,0,0,0,0,773,15,788,0.0001147851420247633
Himachal Pradesh,2011,Educational Standard - Class X and above but below graduate,261,5,266,177,9,186,0,0,0,0,0,0,438,14,452,6.584122359796067e-05
Himachal Pradesh,2011,Educational Standard - Graduate,24,1,25,32,0,32,0,0,0,0,0,0,56,1,57,8.302986161689731e-06
Himachal Pradesh,2011,Educational Standard - Post-Graduate,8,0,8,2,0,2,0,0,0,0,0,0,10,0,10,1.4566642388929352e-06
Himachal Pradesh,2011,Educational Standard - Holding technical degree/diploma etc,3,0,3,4,1,5,0,0,0,0,0,0,7,1,8,1.1653313911143481e-06
Jammu and Kashmir,2001,Educational Standard - Illiterate,32,5,37,334,18,352,70,2,72,3,0,3,439,25,464,4.5741324921135646e-05
Jammu and Kashmir,2001,Educational Standard - Below Class X,75,0,75,467,11,478,178,0,178,0,0,0,720,11,731,7.206230283911671e-05
Jammu and Kashmir,2001,Educational Standard - Class X and above but below graduate,9,0,9,257,3,260,146,0,146,0,0,0,412,3,415,4.0910883280757095e-05
Jammu and Kashmir,2001,Educational Standard - Graduate,2,0,2,13,1,14,20,0,20,0,0,0,35,1,36,3.548895899053628e-06
Jammu and Kashmir,2001,Educational Standard - Post-Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Jammu and Kashmir,2001,Educational Standard - Holding technical degree/diploma etc,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,9.858044164037855e-08
Jammu and Kashmir,2002,Educational Standard - Illiterate,37,3,40,373,28,401,117,1,118,1,0,1,528,32,560,5.393067981548003e-05
Jammu and Kashmir,2002,Educational Standard - Below Class X,67,0,67,486,13,499,215,0,215,0,0,0,768,13,781,7.521403738551768e-05
Jammu and Kashmir,2002,Educational Standard - Class X and above but below graduate,16,0,16,276,3,279,80,0,80,0,0,0,372,3,375,3.611429451929466e-05
Jammu and Kashmir,2002,Educational Standard - Graduate,3,0,3,33,2,35,5,0,5,0,0,0,41,2,43,4.141105771545788e-06
Jammu and Kashmir,2002,Educational Standard - Post-Graduate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Jammu and Kashmir,2002,Educational Standard - Holding technical degree/diploma etc,3,0,3,15,0,15,26,0,26,0,0,0,44,0,44,4.237410556930574e-06
Jammu and Kashmir,2003,Educational Standard - Illiterate,22,1,23,168,29,197,6,0,6,0,0,0,196,30,226,2.1273791818062013e-05
Jammu and Kashmir,2003,Educational Standard - Below Class X,87,0,87,844,26,870,83,0,83,0,0,0,1014,26,1040,9.789709509196679e-05
Jammu and Kashmir,2003,Educational Standard - Class X and above but below graduate,53,0,53,163,7,170,297,0,297,0,0,0,513,7,520,4.894854754598339e-05
Jammu and Kashmir,2003,Educational Standard - Graduate,5,0,5,86,2,88,9,0,9,0,0,0,100,2,102,9.60144586478905e-06
Jammu and Kashmir,2003,Educational Standard - Post-Graduate,0,0,0,5,0,5,2,0,2,0,0,0,7,0,7,6.589227554266995e-07
Jammu and Kashmir,2003,Educational Standard - Holding technical degree/diploma etc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Jammu and Kashmir,2004,Educational Standard - Illiterate,66,4,70,383,44,427,135,1,136,1,0,1,585,49,634,5.836271414237188e-05
Jammu and Kashmir,2004,Educational Standard - Below Class X,51,1,52,579,7,586,148,0,148,0,0,0,778,8,786,7.235503677587429e-05
Jammu and Kashmir,2004,Educational Standard - Class X and above but below graduate,72,0,72,341,2,343,153,1,154,0,0,0,566,3,569,5.237915512146625e-05
Jammu and Kashmir,2004,Educational Standard - Graduate,5,0,5,24,0,24,9,0,9,0,0,0,38,0,38,3.498080658375602e-06
Jammu and Kashmir,2004,Educational Standard - Post-Graduate,1,0,1,4,0,4,2,0,2,0,0,0,7,0,7,6.443832791744529e-07
Jammu and Kashmir,2004,Educational Standard - Holding technical degree/diploma etc,0,0,0,3,0,3,2,0,2,0,0,0,5,0,5,4.6027377083889497e-07
Jammu and Kashmir,2005,Educational Standard - Illiterate,80,5,85,438,42,480,123,4,127,0,0,0,641,51,692,6.232662031199337e-05
Jammu and Kashmir,2005,Educational Standard - Below Class X,90,5,95,607,11,618,75,0,75,0,0,0,772,16,788,7.097308786972655e-05
Jammu and Kashmir,2005,Educational Standard - Class X and above but below graduate,37,0,37,395,4,399,154,0,154,0,0,0,586,4,590,5.313974853190186e-05
Jammu and Kashmir,2005,Educational Standard - Graduate,3,0,3,32,0,32,18,0,18,0,0,0,53,0,53,4.7735706308318625e-06
Jammu and Kashmir,2005,Educational Standard - Post-Graduate,0,0,0,10,0,10,2,0,2,0,0,0,12,0,12,1.0808084447166481e-06
Jammu and Kashmir,2005,Educational Standard - Holding technical degree/diploma etc,1,0,1,0,0,0,1,0,1,0,0,0,2,0,2,1.80134740786108e-07
Jammu and Kashmir,2006,Educational Standard - Illiterate,108,7,115,477,40,517,132,0,132,3,0,3,720,47,767,6.762177650429799e-05
Jammu and Kashmir,2006,Educational Standard - Below Class X,96,2,98,660,7,667,126,0,126,0,0,0,882,9,891,7.855411064580119e-05
Jammu and Kashmir,2006,Educational Standard - Class X and above but below graduate,47,0,47,393,2,395,97,1,98,0,0,0,537,3,540,4.7608551906546176e-05
Jammu and Kashmir,2006,Educational Standard - Graduate,3,0,3,45,0,45,6,0,6,0,0,0,54,0,54,4.7608551906546174e-06
Jammu and Kashmir,2006,Educational Standard - Post-Graduate,0,0,0,4,0,4,3,0,3,0,0,0,7,0,7,6.171478950848579e-07
Jammu and Kashmir,2006,Educational Standard - Holding technical degree/diploma etc,1,0,1,6,0,6,4,0,4,0,0,0,11,0,11,9.69803835133348e-07
Jammu and Kashmir,2007,Educational Standard - Illiterate,120,5,125,562,51,613,65,0,65,0,0,0,747,56,803,6.933052442541141e-05
Jammu and Kashmir,2007,Educational Standard - Below Class X,82,2,84,581,15,596,63,0,63,0,0,0,726,17,743,6.415016145464592e-05
Jammu and Kashmir,2007,Educational Standard - Class X and above but below graduate,75,0,75,434,6,440,106,3,109,0,0,0,615,9,624,5.3875774895961045e-05
Jammu and Kashmir,2007,Educational Standard - Graduate,5,0,5,73,0,73,36,0,36,0,0,0,114,0,114,9.842689644454421e-06
Jammu and Kashmir,2007,Educational Standard - Post-Graduate,2,0,2,5,0,5,1,0,1,0,0,0,8,0,8,6.907150627687313e-07
Jammu and Kashmir,2007,Educational Standard - Holding technical degree/diploma etc,1,0,1,5,0,5,1,0,1,0,0,0,7,0,7,6.043756799226399e-07
Jammu and Kashmir,2008,Educational Standard - Illiterate,143,9,152,583,54,637,49,1,50,0,0,0,775,64,839,7.096997944492849e-05
Jammu and Kashmir,2008,Educational Standard - Below Class X,140,0,140,640,16,656,127,0,127,0,0,0,907,16,923,7.807543626658998e-05
Jammu and Kashmir,2008,Educational Standard - Class X and above but below graduate,41,0,41,346,4,350,80,0,80,0,0,0,467,4,471,3.9841311464316225e-05
Jammu and Kashmir,2008,Educational Standard - Graduate,2,0,2,51,1,52,8,0,8,0,0,0,61,1,62,5.244503844559673e-06
Jammu and Kashmir,2008,Educational Standard - Post-Graduate,1,0,1,9,0,9,1,0,1,0,0,0,11,0,11,9.304764885509098e-07
Jammu and Kashmir,2008,Educational Standard - Holding technical degree/diploma etc,2,0,2,2,0,2,0,0,0,0,0,0,4,0,4,3.383550867457854e-07
Jammu and Kashmir,2009,Educational Standard - Illiterate,126,11,137,443,36,479,50,0,50,0,0,0,619,47,666,5.521655501757644e-05
Jammu and Kashmir,2009,Educational Standard - Below Class X,132,1,133,820,39,859,79,1,80,1,0,1,1032,41,1073,8.896000530609538e-05
Jammu and Kashmir,2009,Educational Standard - Class X and above but below graduate,81,0,81,399,10,409,47,0,47,0,0,0,527,10,537,4.4521456523181e-05
Jammu and Kashmir,2009,Educational Standard - Graduate,7,0,7,70,0,70,5,0,5,0,0,0,82,0,82,6.798434701863766e-06
Jammu and Kashmir,2009,Educational Standard - Post-Graduate,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2,1.658154805332626e-07
Jammu and Kashmir,2009,Educational Standard - Holding technical degree/diploma etc,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2,1.658154805332626e-07
Jammu and Kashmir,2010,Educational Standard - Illiterate,85,4,89,703,55,758,128,11,139,0,0,0,916,70,986,8.01541300512954e-05
Jammu and Kashmir,2010,Educational Standard - Below Class X,113,3,116,633,25,658,103,3,106,2,0,2,851,31,882,7.169973905197011e-05
Jammu and Kashmir,2010,Educational Standard - Class X and above but below graduate,44,0,44,408,3,411,129,1,130,0,0,0,581,4,585,4.755594937120467e-05
Jammu and Kashmir,2010,Educational Standard - Graduate,7,0,7,69,1,70,29,0,29,0,0,0,105,1,106,8.61697544161999e-06
Jammu and Kashmir,2010,Educational Standard - Post-Graduate,2,0,2,6,0,6,5,0,5,0,0,0,13,0,13,1.0567988749156593e-06
Jammu and Kashmir,2010,Educational Standard - Holding technical degree/diploma etc,1,0,1,4,0,4,0,0,0,0,0,0,5,0,5,4.0646110573679207e-07
Jammu and Kashmir,2011,Educational Standard - Illiterate,158,2,160,502,36,538,66,5,71,10,0,10,736,43,779,6.211625867155729e-05
Jammu and Kashmir,2011,Educational Standard - Below Class X,76,8,84,791,27,818,91,0,91,0,0,0,958,35,993,7.918028865321744e-05
Jammu and Kashmir,2011,Educational Standard - Class X and above but below graduate,41,0,41,630,24,654,74,0,74,0,0,0,745,24,769,6.131887409297504e-05
Jammu and Kashmir,2011,Educational Standard - Graduate,12,0,12,81,1,82,1,0,1,0,0,0,94,1,95,7.5751534965313774e-06
Jammu and Kashmir,2011,Educational Standard - Post-Graduate,2,0,2,19,0,19,2,0,2,0,0,0,23,0,23,1.8339845307391755e-06
Jammu and Kashmir,2011,Educational Standard - Holding technical degree/diploma etc,2,0,2,2,0,2,0,0,0,0,0,0,4,0,4,3.1895383143290007e-07
Jharkhand,2001,Educational Standard - Illiterate,993,32,1025,5497,254,5751,0,0,0,0,0,0,6490,286,6776,0.0002514658947524679
Jharkhand,2001,Educational Standard - Below Class X,718,10,728,4648,120,4768,7,0,7,5,0,5,5378,130,5508,0.00020440881763527055
Jharkhand,2001,Educational Standard - Class X and above but below graduate,385,6,391,2464,12,2476,2,0,2,3,0,3,2854,18,2872,0.0001065835374452609
Jharkhand,2001,Educational Standard - Graduate,145,1,146,877,6,883,0,0,0,2,0,2,1024,7,1031,3.8261708602389966e-05
Jharkhand,2001,Educational Standard - Post-Graduate,81,0,81,123,0,123,0,0,0,0,0,0,204,0,204,7.5706969494544646e-06
Jharkhand,2001,Educational Standard - Holding technical degree/diploma etc,49,0,49,77,0,77,0,0,0,0,0,0,126,0,126,4.676018704074817e-06
Jharkhand,2002,Educational Standard - Illiterate,1267,41,1308,4702,283,4985,0,0,0,1,0,1,5970,324,6294,0.00022845569179171112
Jharkhand,2002,Educational Standard - Below Class X,860,20,880,4002,97,4099,3,0,3,0,0,0,4865,117,4982,0.00018083353296890768
Jharkhand,2002,Educational Standard - Class X and above but below graduate,402,8,410,2177,23,2200,11,0,11,2,0,2,2592,31,2623,9.52080202684554e-05
Jharkhand,2002,Educational Standard - Graduate,249,2,251,470,2,472,4,0,4,0,0,0,723,4,727,2.638819318916015e-05
Jharkhand,2002,Educational Standard - Post-Graduate,106,0,106,153,0,153,0,0,0,0,0,0,259,0,259,9.401020682245501e-06
Jharkhand,2002,Educational Standard - Holding technical degree/diploma etc,58,0,58,185,0,185,0,0,0,0,0,0,243,0,243,8.820262647821068e-06
Jharkhand,2003,Educational Standard - Illiterate,1590,87,1677,4506,280,4786,2,0,2,5,0,5,6103,367,6470,0.00022980422243059698
Jharkhand,2003,Educational Standard - Below Class X,1416,29,1445,3990,115,4105,1,0,1,3,0,3,5410,144,5554,0.00019726934333532236
Jharkhand,2003,Educational Standard - Class X and above but below graduate,693,9,702,2551,16,2567,10,0,10,2,0,2,3256,25,3281,0.0001165359588554542
Jharkhand,2003,Educational Standard - Graduate,255,2,257,453,3,456,0,0,0,1,0,1,709,5,714,2.5360156849373456e-05
Jharkhand,2003,Educational Standard - Post-Graduate,120,0,120,70,0,70,0,0,0,0,0,0,190,0,190,6.748501122382292e-06
Jharkhand,2003,Educational Standard - Holding technical degree/diploma etc,56,0,56,150,0,150,0,0,0,0,0,0,206,0,206,7.316795953740801e-06
Jharkhand,2004,Educational Standard - Illiterate,2014,92,2106,4204,337,4541,0,0,0,0,0,0,6218,429,6647,0.00023113086172484056
Jharkhand,2004,Educational Standard - Below Class X,1505,36,1541,4878,133,5011,0,0,0,0,0,0,6383,169,6552,0.00022782750203417413
Jharkhand,2004,Educational Standard - Class X and above but below graduate,859,10,869,1908,18,1926,10,0,10,0,0,0,2777,28,2805,9.753604139283554e-05
Jharkhand,2004,Educational Standard - Graduate,390,0,390,660,5,665,0,0,0,0,0,0,1050,5,1055,3.668467867003262e-05
Jharkhand,2004,Educational Standard - Post-Graduate,85,0,85,140,0,140,0,0,0,0,0,0,225,0,225,7.823746635788946e-06
Jharkhand,2004,Educational Standard - Holding technical degree/diploma etc,49,0,49,164,0,164,0,0,0,0,0,0,213,0,213,7.40648014854687e-06
Jharkhand,2005,Educational Standard - Illiterate,1633,81,1714,4737,314,5051,0,0,0,0,0,0,6370,395,6765,0.00023039355919735174
Jharkhand,2005,Educational Standard - Below Class X,1991,62,2053,5265,189,5454,0,0,0,0,0,0,7256,251,7507,0.00025566362880924165
Jharkhand,2005,Educational Standard - Class X and above but below graduate,985,9,994,2459,38,2497,0,0,0,0,0,0,3444,47,3491,0.00011889193128720695
Jharkhand,2005,Educational Standard - Graduate,383,0,383,569,5,574,0,0,0,0,0,0,952,5,957,3.259225959377171e-05
Jharkhand,2005,Educational Standard - Post-Graduate,88,0,88,178,0,178,0,0,0,0,0,0,266,0,266,9.059081558979389e-06
Jharkhand,2005,Educational Standard - Holding technical degree/diploma etc,62,0,62,185,0,185,0,0,0,0,0,0,247,0,247,8.412004304766575e-06
Jharkhand,2006,Educational Standard - Illiterate,2991,171,3162,5668,357,6025,0,0,0,0,0,0,8659,528,9187,0.00030657056095037875
Jharkhand,2006,Educational Standard - Below Class X,2230,64,2294,4342,136,4478,0,0,0,0,0,0,6572,200,6772,0.00022598191343811526
Jharkhand,2006,Educational Standard - Class X and above but below graduate,1232,11,1243,2320,38,2358,1,0,1,0,0,0,3553,49,3602,0.00012019888544065139
Jharkhand,2006,Educational Standard - Graduate,503,0,503,351,2,353,0,0,0,0,0,0,854,2,856,2.8564754563353023e-05
Jharkhand,2006,Educational Standard - Post-Graduate,128,0,128,98,0,98,0,0,0,0,0,0,226,0,226,7.5416291253712414e-06
Jharkhand,2006,Educational Standard - Holding technical degree/diploma etc,39,0,39,27,0,27,0,0,0,0,0,0,66,0,66,2.2024226649314245e-06
Jharkhand,2007,Educational Standard - Illiterate,1821,85,1906,4305,289,4594,0,0,0,2,0,2,6128,374,6502,0.00021268383315015439
Jharkhand,2007,Educational Standard - Below Class X,1585,74,1659,4443,153,4596,3,0,3,0,0,0,6031,227,6258,0.00020470246506515936
Jharkhand,2007,Educational Standard - Class X and above but below graduate,1532,24,1556,2377,31,2408,2,0,2,0,0,0,3911,55,3966,0.00012972994190610772
Jharkhand,2007,Educational Standard - Graduate,527,1,528,369,0,369,1,0,1,0,0,0,897,1,898,2.9374051394776784e-05
Jharkhand,2007,Educational Standard - Post-Graduate,83,0,83,65,0,65,0,0,0,0,0,0,148,0,148,4.841157690898623e-06
Jharkhand,2007,Educational Standard - Holding technical degree/diploma etc,133,0,133,31,0,31,0,0,0,0,0,0,164,0,164,5.364526089914691e-06
Jharkhand,2008,Educational Standard - Illiterate,888,82,970,2712,230,2942,0,0,0,0,0,0,3600,312,3912,0.00012548355434092266
Jharkhand,2008,Educational Standard - Below Class X,3517,83,3600,6786,219,7005,4,0,4,1,0,1,10308,302,10610,0.0003403324416045985
Jharkhand,2008,Educational Standard - Class X and above but below graduate,834,2,836,2078,28,2106,1,0,1,1,0,1,2914,30,2944,9.443343148764731e-05
Jharkhand,2008,Educational Standard - Graduate,286,3,289,449,3,452,1,0,1,1,0,1,737,6,743,2.3832893884280555e-05
Jharkhand,2008,Educational Standard - Post-Graduate,80,0,80,95,2,97,0,0,0,0,0,0,175,2,177,5.67755345560923e-06
Jharkhand,2008,Educational Standard - Holding technical degree/diploma etc,9,0,9,8,0,8,0,0,0,0,0,0,17,0,17,5.453017443240504e-07
Jharkhand,2009,Educational Standard - Illiterate,600,35,635,2075,201,2276,0,0,0,0,0,0,2675,236,2911,9.159964253798034e-05
Jharkhand,2009,Educational Standard - Below Class X,3541,126,3667,6276,226,6502,5,0,5,0,0,0,9822,352,10174,0.00032014248134023084
Jharkhand,2009,Educational Standard - Class X and above but below graduate,884,6,890,2301,48,2349,0,0,0,0,0,0,3185,54,3239,0.00010192072902113305
Jharkhand,2009,Educational Standard - Graduate,237,0,237,433,4,437,0,0,0,0,0,0,670,4,674,2.1208574053795518e-05
Jharkhand,2009,Educational Standard - Post-Graduate,65,0,65,78,4,82,0,0,0,0,0,0,143,4,147,4.625608881169052e-06
Jharkhand,2009,Educational Standard - Holding technical degree/diploma etc,15,0,15,35,1,36,0,0,0,0,0,0,50,1,51,1.604803081221916e-06
Jharkhand,2010,Educational Standard - Illiterate,731,68,799,2824,254,3078,0,0,0,0,0,0,3555,322,3877,0.00011972035400416257
Jharkhand,2010,Educational Standard - Below Class X,3172,82,3254,5961,205,6166,8,0,8,0,0,0,9141,287,9428,0.00029113322093145337
Jharkhand,2010,Educational Standard - Class X and above but below graduate,830,16,846,2702,71,2773,8,0,8,0,0,0,3540,87,3627,0.00011200044466677783
Jharkhand,2010,Educational Standard - Graduate,275,2,277,546,6,552,0,0,0,0,0,0,821,8,829,2.5599219362767805e-05
Jharkhand,2010,Educational Standard - Post-Graduate,56,0,56,102,3,105,0,0,0,0,0,0,158,3,161,4.971621613275774e-06
Jharkhand,2010,Educational Standard - Holding technical degree/diploma etc,29,0,29,91,0,91,0,0,0,0,0,0,120,0,120,3.705556481944676e-06
Jharkhand,2011,Educational Standard - Illiterate,647,52,699,2876,308,3184,2,0,2,0,0,0,3525,360,3885,0.00011777009821753365
Jharkhand,2011,Educational Standard - Below Class X,2452,71,2523,5764,198,5962,8,0,8,1,0,1,8225,269,8494,0.00025748757123802594
Jharkhand,2011,Educational Standard - Class X and above but below graduate,875,14,889,2225,61,2286,6,0,6,1,0,1,3107,75,3182,9.645931854007518e-05
Jharkhand,2011,Educational Standard - Graduate,280,2,282,500,7,507,0,0,0,0,0,0,780,9,789,2.3917788286649692e-05
Jharkhand,2011,Educational Standard - Post-Graduate,66,0,66,66,4,70,1,1,2,0,0,0,133,5,138,4.183339396144053e-06
Jharkhand,2011,Educational Standard - Holding technical degree/diploma etc,34,0,34,64,0,64,0,0,0,0,0,0,98,0,98,2.970777252334182e-06
Karnataka,2001,Educational Standard - Illiterate,555,16,571,2631,69,2700,57,0,57,3,0,3,3246,85,3331,6.302624359047132e-05
Karnataka,2001,Educational Standard - Below Class X,1109,32,1141,4134,127,4261,33,0,33,2,0,2,5278,159,5437,0.00010287411780287979
Karnataka,2001,Educational Standard - Class X and above but below graduate,132,6,138,677,2,679,28,0,28,0,0,0,837,8,845,1.598834459139846e-05
Karnataka,2001,Educational Standard - Graduate,37,0,37,37,1,38,0,0,0,0,0,0,74,1,75,1.419083839473236e-06
Karnataka,2001,Educational Standard - Post-Graduate,4,0,4,12,0,12,0,0,0,0,0,0,16,0,16,3.027378857542904e-07
Karnataka,2001,Educational Standard - Holding technical degree/diploma etc,12,0,12,26,0,26,4,0,4,0,0,0,42,0,42,7.946869501050122e-07
Karnataka,2002,Educational Standard - Illiterate,592,31,623,2741,86,2827,54,2,56,1,0,1,3388,119,3507,6.53371935747102e-05
Karnataka,2002,Educational Standard - Below Class X,1261,41,1302,4178,142,4320,31,1,32,5,0,5,5475,184,5659,0.0001054300480294511
Karnataka,2002,Educational Standard - Class X and above but below graduate,287,8,295,702,27,729,26,0,26,8,0,8,1023,35,1058,1.9711078073009237e-05
Karnataka,2002,Educational Standard - Graduate,32,3,35,41,6,47,2,1,3,3,0,3,78,10,88,1.6394847546548326e-06
Karnataka,2002,Educational Standard - Post-Graduate,9,0,9,16,2,18,0,0,0,0,0,0,25,2,27,5.030237315418237e-07
Karnataka,2002,Educational Standard - Holding technical degree/diploma etc,34,0,34,31,0,31,7,0,7,1,0,1,73,0,73,1.3600271260204862e-06
Karnataka,2004,Educational Standard - Illiterate,903,41,944,2661,97,2758,55,1,56,2,0,2,3621,139,3760,6.796302522223547e-05
Karnataka,2004,Educational Standard - Below Class X,1657,52,1709,4145,168,4313,31,0,31,2,0,2,5835,220,6055,0.0001094457759895308
Karnataka,2004,Educational Standard - Class X and above but below graduate,574,12,586,703,23,726,27,1,28,3,0,3,1307,36,1343,2.4275091189750596e-05
Karnataka,2004,Educational Standard - Graduate,77,9,86,61,9,70,2,0,2,2,0,2,142,18,160,2.8920436264781053e-06
Karnataka,2004,Educational Standard - Post-Graduate,17,4,21,29,3,32,1,0,1,0,0,0,47,7,54,9.760647239363605e-07
Karnataka,2004,Educational Standard - Holding technical degree/diploma etc,93,8,101,56,7,63,3,1,4,2,0,2,154,16,170,3.072796353132987e-06
