MURDER_PER_CAPITA,ATTEMPT TO MURDER_PER_CAPITA,CULPABLE HOMICIDE NOT AMOUNTING TO MURDER_PER_CAPITA,RAPE_PER_CAPITA,CUSTODIAL RAPE_PER_CAPITA,OTHER RAPE_PER_CAPITA,KIDNAPPING & ABDUCTION_PER_CAPITA,KIDNAPPING AND ABDUCTION OF WOMEN AND GIRLS_PER_CAPITA,KIDNAPPING AND ABDUCTION OF OTHERS_PER_CAPITA,DACOITY_PER_CAPITA,PREPARATION AND ASSEMBLY FOR DACOITY_PER_CAPITA,ROBBERY_PER_CAPITA,BURGLARY_PER_CAPITA,THEFT_PER_CAPITA,AUTO THEFT_PER_CAPITA,OTHER THEFT_PER_CAPITA,RIOTS_PER_CAPITA,CRIMINAL BREACH OF TRUST_PER_CAPITA,CHEATING_PER_CAPITA,COUNTERFIETING_PER_CAPITA,ARSON_PER_CAPITA,HURT/GREVIOUS HURT_PER_CAPITA,DOWRY DEATHS_PER_CAPITA,ASSAULT ON WOMEN WITH INTENT TO OUTRAGE HER MODESTY_PER_CAPITA,INSULT TO MODESTY OF WOMEN_PER_CAPITA,CRUELTY BY HUSBAND OR HIS RELATIVES_PER_CAPITA,IMPORTATION OF GIRLS FROM FOREIGN COUNTRIES_PER_CAPITA,CAUSING DEATH BY NEGLIGENCE_PER_CAPITA,OTHER IPC CRIMES_PER_CAPITA,TOTAL IPC CRIMES_PER_CAPITA,STATE,YEAR
2.1815560611390183e-05,3.33211461919804e-05,1.091644415025879e-06,1.8176745894637254e-05,0.0,1.8176745894637254e-05,4.709665904825935e-05,3.7514446960809964e-05,9.582212087449381e-06,1.0396613476436943e-06,6.931075650957961e-07,1.5404315634254068e-05,0.00012621488760394448,0.00029351372612894226,7.492492778685556e-05,0.0002185887983420867,0.00019431270587460644,1.777820904470717e-05,0.00011512516656241174,1.5421643323381464e-06,1.8921836527115234e-05,0.00047625153566644893,6.515211111900483e-06,4.986908930864253e-05,9.703505911341146e-07,9.58567762527486e-05,1.73276891273949e-08,7.314017580673388e-05,0.00108032943402569,0.002688997437234778,Rajasthan,2002
2.1369697463472923e-05,3.2640133615773176e-05,1.069333550594753e-06,1.7805252294823745e-05,0.0,1.7805252294823745e-05,4.6134104611373636e-05,3.67477323339308e-05,9.386372277442834e-06,1.0184129053283364e-06,6.789419368855575e-07,1.5089484547281516e-05,0.00012363532670686003,0.0002875149367226115,7.339362337732877e-05,0.00021412131334528272,0.00019034137200586607,1.741486068111455e-05,0.0001127722557166911,1.5106458095703656e-06,1.853511487697572e-05,0.00046651797838248875,6.382054206724241e-06,4.8849872358915864e-05,9.505187116397806e-07,9.389766987127261e-05,1.697354842213894e-08,7.164534788984846e-05,0.0010582498234750963,0.002634040111889631,Rajasthan,2003
2.0941694264570612e-05,3.1986400373923185e-05,1.0479163929054396e-06,1.744863962155248e-05,0.0,1.744863962155248e-05,4.521010723677754e-05,3.601173001016312e-05,9.198377226614416e-06,9.98015612290895e-07,6.653437415272633e-07,1.4787264655443427e-05,0.00012115909533211465,0.00028175644094325785,7.192365845909717e-05,0.00020983278248416066,0.00018652911793716825,1.7066066970174302e-05,0.00011051359546767844,1.480389824898161e-06,1.8163884143694288e-05,0.0004571743183969208,6.254231170356275e-06,4.787148220288659e-05,9.314812381381686e-07,9.201703945322051e-05,1.663359353818158e-08,7.021039832466446e-05,0.001037054656325007,0.0025812842132227087,Rajasthan,2004
2.053049896124481e-05,3.135833955716741e-05,1.0273402975047046e-06,1.7106031302895794e-05,0.0,1.7106031302895794e-05,4.4322395692345826e-05,3.5304630858693416e-05,9.017764833652407e-06,9.784193309568614e-07,6.52279553971241e-07,1.4496913087010832e-05,0.00011878010677816298,0.00027622408411797126,7.051141978429115e-05,0.00020571266433368012,0.0001828665729558374,1.673097055936233e-05,0.00010834363391462313,1.4513220075860111e-06,1.780723182341488e-05,0.000448197588522489,6.131427807329665e-06,4.693151390823079e-05,9.131913755597374e-07,9.021026231422264e-05,1.6306988849281024e-08,6.883179993281521e-05,0.001016691833786124,0.002530600064575676,Rajasthan,2005
2.013514053816321e-05,3.075446803406501e-05,1.0075566750629722e-06,1.67766182879533e-05,0.0,1.67766182879533e-05,4.346887369557395e-05,3.4624765103354525e-05,8.844108592219423e-06,9.595777857742593e-07,6.397185238495062e-07,1.4217744192555276e-05,0.00011649274319299508,0.00027090480188716966,6.915357242813162e-05,0.00020175122945903802,0.00017934508816120907,1.6408780136739835e-05,0.00010625724681140298,1.4233737155651512e-06,1.746431570109152e-05,0.00043956659070009193,6.013354124185359e-06,4.602774779097197e-05,8.956059333893087e-07,8.847307184838671e-05,1.5992963096237655e-08,6.750629722921914e-05,0.0009971132701611291,0.0024818679780896405,Rajasthan,2006
1.9754721362714887e-05,3.017341475814196e-05,9.885206083010626e-07,1.645965266837801e-05,0.0,1.645965266837801e-05,4.264760338670299e-05,3.3970589158282546e-05,8.677014228420439e-06,9.414481983819644e-07,6.276321322546429e-07,1.3949124139359438e-05,0.00011429181128357047,0.00026578651720653493,6.784703349672689e-05,0.000197939483709808,0.00017595666827758914,1.609876419233159e-05,0.00010424969716749619,1.3964814942665804e-06,1.7134357210551752e-05,0.0004312617288754715,5.899742043193643e-06,4.5158131915721555e-05,8.786849851565e-07,8.680152389081712e-05,1.569080330636607e-08,6.62308807561712e-05,0.0009782745137420054,0.002434977311098419,Rajasthan,2007
1.938841038134647e-05,2.9613910375956524e-05,9.701905115367972e-07,1.6154442009557148e-05,0.0,1.6154442009557148e-05,4.185679064058753e-05,3.3340673928208984e-05,8.516116712378553e-06,9.239909633683782e-07,6.159939755789188e-07,1.3690466107241472e-05,0.00011217250295292111,0.00026085804880828265,6.658894876008113e-05,0.00019426910004820153,0.0001726939110535499,1.5800245473599267e-05,0.00010231659934365842,1.3705865956630945e-06,1.6816635533304483e-05,0.0004232648604696646,5.790343370441837e-06,4.432076654290321e-05,8.623915658104863e-07,8.519196682256448e-05,1.5399849389472973e-08,6.500276427296542e-05,0.0009601344098854713,0.002389825627505363,Rajasthan,2008
1.9035437059077894e-05,2.9074777970299276e-05,9.52527827420101e-07,1.586034430101089e-05,0.0,1.586034430101089e-05,4.1094771982981504e-05,3.2733694386738396e-05,8.36107759624311e-06,9.071693594477152e-07,6.047795729651436e-07,1.3441226009150314e-05,0.00011013036023695263,0.00025610902966141414,6.537667183753201e-05,0.00019073235782388214,0.00016954995328077798,1.5512596046555933e-05,0.00010045388706951034,1.3456345498474443e-06,1.651048234194842e-05,0.00041555916407367427,5.684927985872349e-06,4.3513890274842076e-05,8.466914021512009e-07,8.364101494107935e-05,1.5119489324128587e-08,6.381936443714677e-05,0.0009426548008914451,0.002346317950764895,Rajasthan,2009
1.8695085969182063e-05,2.855492479645521e-05,9.354967562021208e-07,1.5576763448508328e-05,0.0,1.5576763448508328e-05,4.036000291043435e-05,3.2148420272660184e-05,8.211582637774171e-06,8.909492916210674e-07,5.939661944140449e-07,1.3200898670852148e-05,0.00010816124400279758,0.00025152983417948765,6.420774561615826e-05,0.0001873220885633294,0.0001665184226039775,1.5235232886720253e-05,9.865778489217286e-05,1.32157478257125e-06,1.6215277107503427e-05,0.00040812902133675064,5.583282227492022e-06,4.273586768809053e-05,8.315526721796628e-07,8.214552468746242e-05,1.4849154860351123e-08,6.26782826655421e-05,0.0009258002580783115,0.002304366097003589,Rajasthan,2010
1.836669195308397e-05,2.805333488942055e-05,9.190640135379588e-07,1.5303145241290775e-05,0.0,1.5303145241290775e-05,3.965104744120908e-05,3.158370776682033e-05,8.067339674388749e-06,8.752990605123417e-07,5.835327070082278e-07,1.2969014413257863e-05,0.00010626130594619828,0.00024711151310030926,6.307988562758942e-05,0.00018403162747271983,0.00016359339440975666,1.4967613934761043e-05,9.692478263406664e-05,1.298360273093307e-06,1.593044290132462e-05,0.00040095991130302853,5.485207445877342e-06,4.198517826924199e-05,8.169457898115189e-07,8.07025733792379e-05,1.4588317675205695e-08,6.157728890704324e-05,0.0009095378420960494,0.002263888078426796,Rajasthan,2011
3.512014787430684e-05,2.033271719038817e-05,1.2939001848428836e-05,1.478743068391867e-05,0.0,1.478743068391867e-05,1.1090573012939002e-05,3.6968576709796674e-06,7.393715341959335e-06,0.0,0.0,5.545286506469501e-06,0.00014048059149722735,0.0001367837338262477,1.1090573012939002e-05,0.00012569316081330868,5.545286506469501e-06,1.8484288354898337e-06,2.4029574861367838e-05,0.0,1.8484288354898337e-06,6.469500924214418e-05,0.0,0.0,2.5878003696857672e-05,0.0,0.0,1.2939001848428836e-05,0.00030683918669131236,0.0008207024029574861,Sikkim,2001
3.4671532846715326e-05,2.0072992700729927e-05,1.2773722627737226e-05,1.4598540145985402e-05,0.0,1.4598540145985402e-05,1.094890510948905e-05,3.6496350364963505e-06,7.299270072992701e-06,0.0,0.0,5.474452554744525e-06,0.0001386861313868613,0.00013503649635036497,1.094890510948905e-05,0.0001240875912408759,5.474452554744525e-06,1.8248175182481753e-06,2.372262773722628e-05,0.0,1.8248175182481753e-06,6.386861313868614e-05,0.0,0.0,2.5547445255474453e-05,0.0,0.0,1.2773722627737226e-05,0.0003029197080291971,0.0008102189781021898,Sikkim,2002
3.4234234234234234e-05,1.981981981981982e-05,1.2612612612612613e-05,1.4414414414414414e-05,0.0,1.4414414414414414e-05,1.081081081081081e-05,3.6036036036036035e-06,7.207207207207207e-06,0.0,0.0,5.405405405405405e-06,0.00013693693693693693,0.00013333333333333334,1.081081081081081e-05,0.00012252252252252253,5.405405405405405e-06,1.8018018018018017e-06,2.3423423423423425e-05,0.0,1.8018018018018017e-06,6.306306306306306e-05,0.0,0.0,2.5225225225225226e-05,0.0,0.0,1.2612612612612613e-05,0.0002990990990990991,0.0008,Sikkim,2003
3.380782918149466e-05,1.9572953736654805e-05,1.2455516014234875e-05,1.4234875444839857e-05,0.0,1.4234875444839857e-05,1.0676156583629893e-05,3.5587188612099643e-06,7.1174377224199285e-06,0.0,0.0,5.338078291814946e-06,0.00013523131672597865,0.00013167259786476867,1.0676156583629893e-05,0.00012099644128113879,5.338078291814946e-06,1.7793594306049821e-06,2.313167259786477e-05,0.0,1.7793594306049821e-06,6.227758007117438e-05,0.0,0.0,2.491103202846975e-05,0.0,0.0,1.2455516014234875e-05,0.00029537366548042704,0.0007900355871886121,Sikkim,2004
3.3391915641476275e-05,1.9332161687170475e-05,1.2302284710017574e-05,1.40597539543058e-05,0.0,1.40597539543058e-05,1.054481546572935e-05,3.51493848857645e-06,7.0298769771529e-06,0.0,0.0,5.272407732864675e-06,0.0001335676625659051,0.00013005272407732863,1.054481546572935e-05,0.0001195079086115993,5.272407732864675e-06,1.757469244288225e-06,2.2847100175746926e-05,0.0,1.757469244288225e-06,6.151142355008788e-05,0.0,0.0,2.4604569420035148e-05,0.0,0.0,1.2302284710017574e-05,0.00029173989455184537,0.0007803163444639719,Sikkim,2005
3.298611111111111e-05,1.9097222222222222e-05,1.2152777777777777e-05,1.388888888888889e-05,0.0,1.388888888888889e-05,1.0416666666666666e-05,3.4722222222222224e-06,6.944444444444445e-06,0.0,0.0,5.208333333333333e-06,0.00013194444444444443,0.00012847222222222223,1.0416666666666666e-05,0.00011805555555555556,5.208333333333333e-06,1.7361111111111112e-06,2.2569444444444443e-05,0.0,1.7361111111111112e-06,6.076388888888889e-05,0.0,0.0,2.4305555555555554e-05,0.0,0.0,1.2152777777777777e-05,0.00028819444444444444,0.0007708333333333333,Sikkim,2006
3.259005145797599e-05,1.8867924528301888e-05,1.2006861063464837e-05,1.37221269296741e-05,0.0,1.37221269296741e-05,1.0291595197255575e-05,3.430531732418525e-06,6.86106346483705e-06,0.0,0.0,5.145797598627788e-06,0.00013036020583190395,0.00012692967409948542,1.0291595197255575e-05,0.00011663807890222985,5.145797598627788e-06,1.7152658662092624e-06,2.229845626072041e-05,0.0,1.7152658662092624e-06,6.0034305317324186e-05,0.0,0.0,2.4013722126929673e-05,0.0,0.0,1.2006861063464837e-05,0.0002847341337907376,0.0007615780445969125,Sikkim,2007
3.2203389830508473e-05,1.864406779661017e-05,1.1864406779661016e-05,1.3559322033898305e-05,0.0,1.3559322033898305e-05,1.016949152542373e-05,3.3898305084745763e-06,6.779661016949153e-06,0.0,0.0,5.084745762711865e-06,0.0001288135593220339,0.00012542372881355933,1.016949152542373e-05,0.0001152542372881356,5.084745762711865e-06,1.6949152542372882e-06,2.2033898305084744e-05,0.0,1.6949152542372882e-06,5.932203389830509e-05,0.0,0.0,2.3728813559322033e-05,0.0,0.0,1.1864406779661016e-05,0.00028135593220338984,0.0007525423728813559,Sikkim,2008
3.1825795644891125e-05,1.8425460636515914e-05,1.1725293132328309e-05,1.340033500837521e-05,0.0,1.340033500837521e-05,1.0050251256281408e-05,3.3500837520938024e-06,6.700167504187605e-06,0.0,0.0,5.025125628140704e-06,0.0001273031825795645,0.0001239530988274707,1.0050251256281408e-05,0.00011390284757118928,5.025125628140704e-06,1.6750418760469012e-06,2.1775544388609716e-05,0.0,1.6750418760469012e-06,5.862646566164154e-05,0.0,0.0,2.3450586264656617e-05,0.0,0.0,1.1725293132328309e-05,0.0002780569514237856,0.0007437185929648241,Sikkim,2009
3.145695364238411e-05,1.8211920529801323e-05,1.1589403973509934e-05,1.324503311258278e-05,0.0,1.324503311258278e-05,9.933774834437086e-06,3.311258278145695e-06,6.62251655629139e-06,0.0,0.0,4.966887417218543e-06,0.00012582781456953643,0.00012251655629139072,9.933774834437086e-06,0.00011258278145695364,4.966887417218543e-06,1.6556291390728476e-06,2.152317880794702e-05,0.0,1.6556291390728476e-06,5.794701986754967e-05,0.0,0.0,2.317880794701987e-05,0.0,0.0,1.1589403973509934e-05,0.0002748344370860927,0.0007350993377483444,Sikkim,2010
3.109656301145663e-05,1.8003273322422258e-05,1.1456628477905074e-05,1.309328968903437e-05,0.0,1.309328968903437e-05,9.819967266775777e-06,3.2733224222585927e-06,6.546644844517185e-06,0.0,0.0,4.909983633387888e-06,0.00012438625204582652,0.00012111292962356792,9.819967266775777e-06,0.00011129296235679215,4.909983633387888e-06,1.6366612111292963e-06,2.1276595744680852e-05,0.0,1.6366612111292963e-06,5.728314238952537e-05,0.0,0.0,2.2913256955810148e-05,0.0,0.0,1.1456628477905074e-05,0.0002716857610474632,0.0007266775777414076,Sikkim,2011
2.663205461013364e-05,3.53171169438836e-05,3.0445790468865174e-07,6.778194404384194e-06,0.0,6.778194404384194e-06,1.5254943434926129e-05,9.726628849790084e-06,5.5283145851360444e-06,2.531807838989841e-06,9.614460148062686e-08,1.0768195365830209e-05,9.558375797198987e-05,0.00026774669102329904,7.175592090504118e-05,0.00019599077011825787,8.326122488222286e-05,5.768676088837611e-06,3.4275550427843475e-05,1.666506425664199e-06,1.5703618241835722e-05,0.0004555491459154568,3.0606031471332883e-06,2.841072973752524e-05,1.6216389449732397e-05,1.3059641701118483e-05,2.24337403454796e-07,0.00013700605710989327,0.0012253308976700958,0.0024805467423004196,Tamil Nadu,2001
2.6222741838526603e-05,3.4774321908611695e-05,2.9977863714320424e-07,6.674019132188179e-06,0.0,6.674019132188179e-06,1.5020487503175286e-05,9.577138565575e-06,5.443348937600288e-06,2.4928960351908564e-06,9.46669380452224e-08,1.0602697061064909e-05,9.41147142399586e-05,0.00026363164463293683,7.065309142775098e-05,0.00019297855320518585,8.19815683471626e-05,5.6800162827133434e-06,3.3748763413121784e-05,1.640893592783855e-06,1.5462266547386324e-05,0.00044854773028127126,3.0135641944395798e-06,2.7974080192363218e-05,1.596715688362751e-05,1.2858925751142709e-05,2.2088952210551892e-07,0.0001349003867144419,0.0012064985697403444,0.0024424227793897455,Tamil Nadu,2002
2.5825820226185702e-05,3.424795895217406e-05,2.952410254497764e-07,6.5729975665923906e-06,0.0,6.5729975665923906e-06,1.4793129275167743e-05,9.432173813053382e-06,5.360955462114361e-06,2.4551622116349825e-06,9.323400803677149e-08,1.0442208900118408e-05,9.269014298989032e-05,0.0002596411733810691,6.958364799811045e-05,0.0001900575253829587,8.074065095984411e-05,5.594040482206289e-06,3.3237923865109036e-05,1.6160561393040392e-06,1.5228221312672677e-05,0.00044175826907956277,2.967949255837226e-06,2.7550649374865975e-05,1.5725469355535458e-05,1.266428609166146e-05,2.1754601875246682e-07,0.00013285846145239937,0.0011882363544259737,0.002405452946350044,Tamil Nadu,2003
2.5440735485233813e-05,3.37372930261464e-05,2.908387329840207e-07,6.474988634328461e-06,0.0,6.474988634328461e-06,1.4572551252673038e-05,9.291532153752662e-06,5.281019098920376e-06,2.4185536742881724e-06,9.184381041600654e-08,1.0286506766592732e-05,9.13080548552465e-05,0.00025576970470684223,6.854609717381288e-05,0.00018722360753302934,7.953673982026166e-05,5.510628624960392e-06,3.2742318413306334e-05,1.5919593805441134e-06,1.5001155701281067e-05,0.000435171281052775,2.9236946315762083e-06,2.7139845977929933e-05,1.54909893568331e-05,1.2475450914840888e-05,2.1430222430401527e-07,0.00013087742984280932,0.0011705187491485314,0.0023695856160347046,Tamil Nadu,2004
2.5066965901686816e-05,3.3241632278771206e-05,2.865657955066483e-07,6.3798595525953815e-06,0.0,6.3798595525953815e-06,1.4358454595912063e-05,9.155023045922922e-06,5.2034315499891405e-06,2.383020825792128e-06,9.049446173894157e-08,1.0135379714761457e-05,8.996657737879775e-05,0.00025201199353266246,6.753903327783007e-05,0.00018447296025483241,7.83682038659234e-05,5.4296677043364945e-06,3.226127560993267e-05,1.568570670141654e-06,1.4780762084027124e-05,0.000428777842129395,2.880740365356307e-06,2.6741113443857237e-05,1.526339921330148e-05,1.2292164386206231e-05,2.1115374405753036e-07,0.00012895460797799173,0.0011533217500422307,0.0023347721952749825,Tamil Nadu,2005
2.4704019977258033e-05,3.276032492772365e-05,2.824165942045142e-07,6.287485228868922e-06,0.0,6.287485228868922e-06,1.4150557772773554e-05,9.022466983270534e-06,5.128090789503021e-06,2.3485169412796445e-06,8.91841876435308e-08,9.98862901607545e-06,8.866394654894354e-05,0.0002483630985559594,6.656113204462182e-05,0.00018180196651133753,7.723350649929767e-05,5.351051258611848e-06,3.179416289491873e-05,1.5458592524878671e-06,1.4566750648443365e-05,0.00042256954508632284,2.839029973319064e-06,2.6353927448663353e-05,1.5042399649208862e-05,1.2114185488246268e-05,2.080964378349052e-07,0.0001270874673920314,0.0011366227434542523,0.0023009669052343686,Tamil Nadu,2006
2.435143427310529e-05,3.229275640067633e-05,2.783858310403132e-07,6.197747712108026e-06,0.0,6.197747712108026e-06,1.3948595323704114e-05,8.893694707445795e-06,5.054900616258319e-06,2.3149979633878676e-06,8.791131506536207e-08,9.84606728732055e-06,8.739849906081412e-05,0.0002448183605711891,6.561114481044855e-05,0.00017920721576074057,7.613119884660355e-05,5.274678903921723e-06,3.134038382080157e-05,1.523796127799609e-06,1.4358848127342471e-05,0.0004165384626655297,2.798510196247359e-06,2.5977793601814488e-05,1.4827708474357735e-05,1.1941286963045013e-05,2.0512640181917814e-07,0.00012527362396814093,0.001120400406736351,0.0022681265805721855,Tamil Nadu,2007
2.400877143562919e-05,3.1838346717284436e-05,2.7446850618348653e-07,6.110535690295516e-06,0.0,6.110535690295516e-06,1.3752316730877851e-05,8.768546487019806e-06,4.9837702438580446e-06,2.282422314578467e-06,8.667426511057469e-08,9.707517692384365e-06,8.6168665230763e-05,0.00024137338262209877,6.468789319419225e-05,0.0001766854894279065,7.505991358575769e-05,5.200455906634481e-06,3.0899375511919875e-05,1.5023539285832946e-06,1.41567966347272e-05,0.00041067711380475465,2.7591307726866276e-06,2.5612245340174823e-05,1.4619059381983599e-05,1.1773254344186396e-05,2.022399519246743e-07,0.00012351082778256893,0.001104634617412571,0.002236210485563679,Tamil Nadu,2008
2.367561838663909e-05,3.1396548089141125e-05,2.706598973201821e-07,6.025744029812476e-06,0.0,6.025744029812476e-06,1.3561485381516493e-05,8.646871456492135e-06,4.91461392502436e-06,2.2507507250836195e-06,8.547154652216277e-08,9.57281321048223e-06,8.497296250078349e-05,0.00023802401180646963,6.379026422104081e-05,0.00017423374758542882,7.401835928819296e-05,5.128292791329766e-06,3.0470606335151028e-05,1.4815068063841547e-06,1.396035259861992e-05,0.0004049784326797609,2.720844230955515e-06,2.52568419972991e-05,1.4416200846738121e-05,1.1609885069260444e-05,1.9943360855171313e-07,0.00012179695379408195,0.0010893063699094572,0.0022051801455295534,Tamil Nadu,2009
2.3351584662139663e-05,3.096684271682059e-05,2.6695554066224643e-07,5.943273352638434e-06,0.0,5.943273352638434e-06,1.3375877616339926e-05,8.528527009578085e-06,4.847350606761844e-06,2.2199460749807864e-06,8.430174968281467e-08,9.441795964475242e-06,8.380998947633158e-05,0.00023476632257502504,6.291720584660735e-05,0.0001718491167284177,7.30053152253175e-05,5.05810498096888e-06,3.0053573761923428e-05,1.4612303278354543e-06,1.3769285781526395e-05,0.0003994357402887897,2.683605698236267e-06,2.4911167031271734e-05,1.4218895113168074e-05,1.1450987665248993e-05,1.9670408259323423e-07,0.0001201299932980109,0.0010743976991242454,0.002174999192108232,Tamil Nadu,2010
2.3036300885691712e-05,3.054874076538179e-05,2.633512134946706e-07,5.863029647802404e-06,0.0,5.863029647802404e-06,1.319528185510139e-05,8.41337824164553e-06,4.781903613455861e-06,2.189973249060945e-06,8.31635411035802e-08,9.314316603600981e-06,8.267842044714263e-05,0.0002315966013832869,6.206772284363868e-05,0.0001695288785396482,7.201962659570045e-05,4.989812466214811e-06,2.964780240342634e-05,1.4415013791287233e-06,1.3583378380251431e-05,0.00039404271833894686,2.647372725130636e-06,2.4574826396107946e-05,1.4026917266137192e-05,1.1296380999902976e-05,1.9404826257502046e-07,0.00011850804607260177,0.0010598916101847617,0.002145633221062553,Tamil Nadu,2011
7.502344482650829e-05,7.814942169427947e-06,0.0,3.188496405126602e-05,0.0,3.188496405126602e-05,2.907158487027196e-05,1.0940919037199125e-05,1.8130665833072835e-05,8.127539856205064e-06,0.0,1.9693654266958424e-05,6.189434198186934e-05,8.096280087527352e-05,1.875586120662707e-06,7.908721475461082e-05,4.313848077524226e-05,1.2503907471084714e-06,5.314160675211003e-06,1.875586120662707e-06,9.690528290090653e-06,0.00012879024695217254,5.0015629884338855e-06,1.8130665833072835e-05,0.0,7.095967489840575e-05,0.0,9.690528290090653e-06,0.00026727102219443577,0.0008755861206627071,Tripura,2001
7.392576620976436e-05,7.700600646850455e-06,0.0,3.141845063914985e-05,0.0,3.141845063914985e-05,2.864623440628369e-05,1.0780840905590637e-05,1.7865393500693055e-05,8.008624672724472e-06,0.0,1.9405513630063145e-05,6.0988757123055595e-05,7.977822270137071e-05,1.848144155244109e-06,7.79300785461266e-05,4.2507315570614505e-05,1.2320961034960727e-06,5.236408439858309e-06,1.848144155244109e-06,9.548744802094564e-06,0.0001269058986600955,4.928384413984291e-06,1.7865393500693055e-05,0.0,6.992145387340213e-05,0.0,9.548744802094564e-06,0.0002633605421222855,0.0008627752964731249,Tripura,2002
7.285974499089253e-05,7.589556769884639e-06,0.0,3.096539162112932e-05,0.0,3.096539162112932e-05,2.8233151183970855e-05,1.0625379477838495e-05,1.7607771706132362e-05,7.893139040680023e-06,0.0,1.912568306010929e-05,6.010928961748634e-05,7.862780813600486e-05,1.8214936247723132e-06,7.680631451123254e-05,4.189435336976321e-05,1.2143290831815421e-06,5.160898603521555e-06,1.8214936247723132e-06,9.411050394656952e-06,0.00012507589556769885,4.8573163327261686e-06,1.7607771706132362e-05,0.0,6.891317547055253e-05,0.0,9.411050394656952e-06,0.00025956284153005464,0.0008503339404978749,Tripura,2003
7.182403112374682e-05,7.4816699087236274e-06,0.0,3.05252132275924e-05,0.0,3.05252132275924e-05,2.7831812060451894e-05,1.0474337872213079e-05,1.7357474188238815e-05,7.780936705072572e-06,0.0,1.8853808169983542e-05,5.9254825677091123e-05,7.751010025437678e-05,1.7956007780936705e-06,7.57144994762831e-05,4.129881789615442e-05,1.1970671853957804e-06,5.087535537932066e-06,1.7956007780936705e-06,9.277270686817297e-06,0.0001232979200957654,4.788268741583122e-06,1.7357474188238815e-05,0.0,6.793356277121053e-05,0.0,9.277270686817297e-06,0.00025587311087834806,0.0008382462965733951,Tripura,2004
7.081735025081145e-05,7.376807317792859e-06,0.0,3.0097373856594865e-05,0.0,3.0097373856594865e-05,2.7441723222189435e-05,1.0327530244910003e-05,1.7114192977279433e-05,7.671879610504573e-06,0.0,1.8589554440838006e-05,5.8424313956919444e-05,7.642372381233403e-05,1.7704337562702862e-06,7.465329005606374e-05,4.0719976394216585e-05,1.1802891708468574e-06,5.016228976099144e-06,1.7704337562702862e-06,9.147241074063146e-06,0.00012156978459722631,4.72115668338743e-06,1.7114192977279433e-05,0.0,6.698141044555916e-05,0.0,9.147241074063146e-06,0.0002522868102685158,0.000826497491885512,Tripura,2005
6.983849847228285e-05,7.274843590862796e-06,0.0,2.968136185072021e-05,0.0,2.968136185072021e-05,2.70624181580096e-05,1.0184781027207915e-05,1.6877637130801688e-05,7.565837334497308e-06,0.0,1.8332605848974247e-05,5.7616761239633346e-05,7.536737960133857e-05,1.7459624618070712e-06,7.36214171395315e-05,4.015713662156264e-05,1.1639749745380475e-06,4.9468936417867015e-06,1.7459624618070712e-06,9.020806052669867e-06,0.00011988942237741889,4.65589989815219e-06,1.6877637130801688e-05,0.0,6.605557980503419e-05,0.0,9.020806052669867e-06,0.0002487996508075076,0.0008150734759202677,Tripura,2006
6.888633754305396e-05,7.175660160734788e-06,0.0,2.9276693455797934e-05,0.0,2.9276693455797934e-05,2.669345579793341e-05,1.0045924225028702e-05,1.6647531572904707e-05,7.462686567164179e-06,0.0,1.8082663605051664e-05,5.683122847301952e-05,7.43398392652124e-05,1.722158438576349e-06,7.261768082663605e-05,3.960964408725603e-05,1.1481056257175661e-06,4.879448909299655e-06,1.722158438576349e-06,8.897818599311137e-06,0.0001182548794489093,4.5924225028702645e-06,1.6647531572904707e-05,0.0,6.515499425947187e-05,0.0,8.897818599311137e-06,0.0002454075774971297,0.0008039609644087256,Tripura,2007
6.795979045731275e-05,7.0791448393034125e-06,0.0,2.8882910944357922e-05,0.0,2.8882910944357922e-05,2.6334418802208695e-05,9.910802775024776e-06,1.6423616027183917e-05,7.3623106328755486e-06,0.0,1.78394449950446e-05,5.606682712728302e-05,7.333994053518336e-05,1.698994761432819e-06,7.164094577375053e-05,3.907687951295483e-05,1.132663174288546e-06,4.81381849072632e-06,1.698994761432819e-06,8.77813960073623e-06,0.00011666430695172023,4.530652697154184e-06,1.6423616027183917e-05,0.0,6.427863514087498e-05,0.0,8.77813960073623e-06,0.00024210675350417669,0.0007931473877955543,Tripura,2008
6.705783738474434e-05,6.9851913942442025e-06,0.0,2.8499580888516344e-05,0.0,2.8499580888516344e-05,2.598491198658843e-05,9.779267951941884e-06,1.6205644034646548e-05,7.2645990500139706e-06,0.0,1.760268231349539e-05,5.532271584241408e-05,7.236658284436994e-05,1.6764459346186086e-06,7.069013690975133e-05,3.8558256496228e-05,1.1176306230790723e-06,4.749930148086057e-06,1.6764459346186086e-06,8.661637328862812e-06,0.00011511595417714445,4.470522492316289e-06,1.6205644034646548e-05,0.0,6.342553785973736e-05,0.0,8.661637328862812e-06,0.00023889354568315172,0.0007826208438111204,Tripura,2009
6.617951192609955e-05,6.893699158968703e-06,0.0,2.8126292568592306e-05,0.0,2.8126292568592306e-05,2.5644560871363575e-05,9.651178822556184e-06,1.599338204880739e-05,7.16944712532745e-06,0.0,1.737212188060113e-05,5.459809733903213e-05,7.141872328691577e-05,1.6544877981524886e-06,6.976423548876327e-05,3.805321935750724e-05,1.1029918654349924e-06,4.687715428098718e-06,1.6544877981524886e-06,8.548186957121192e-06,0.00011360816213980421,4.4119674617399696e-06,1.599338204880739e-05,0.0,6.259478836343582e-05,0.0,8.548186957121192e-06,0.00023576451123672964,0.0007723700537708534,Tripura,2010
